config_hash,event_types,event_type_count,min_turnover_twd,min_volume_ratio_20d,min_close_location,take_profit_pct,stop_loss_pct,path_assumption,market,require_foreign_not_selling_heavily,require_investment_trust_buying,avoid_margin_overcrowded,prefer_short_balance_rising_before_limit_up,foreign_heavy_sell_threshold,margin_crowding_threshold,fixed_notional_twd,commission_rate,commission_discount,sell_tax_rate,slippage_bps_per_side,minimum_commission_twd,capacity_participation_rate,train_start,train_end,test_start,test_end,train_rank_eligible,train_rank_score,train_trades,train_net_pnl,train_avg_net_return,train_median_net_return,train_win_rate,train_profit_factor,train_max_drawdown,train_daily_sharpe,train_avg_holding_minutes,train_avg_liquidity_twd,train_annualized_turnover_twd,train_capacity_proxy_twd,test_trades,test_net_pnl,test_avg_net_return,test_median_net_return,test_win_rate,test_profit_factor,test_max_drawdown,test_daily_sharpe,test_avg_holding_minutes,test_avg_liquidity_twd,test_annualized_turnover_twd,test_capacity_proxy_twd
e9e36cd403f9a783,near_limit_8_9,1,200000000.0,5.0,0.85,0.015,0.01,close_only,TWSE,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,15764.506349999983,28,15764.506349999983,0.0063455538268327,0.0017361549486461,0.5714285714285714,1.8513765084353533,-14785.95725,1.7723119493790702,270.0,1440812735.7142856,2383943.279753762,29489305.65,16,-12371.65759999997,-0.0112824291805411,-0.0044505557124518,0.4375,0.4028816468582267,-13920.46209999997,-5.756681108514816,270.0,3502022578.125,1774472.4305555555,91605621.325
214e2a87f726c92f,near_limit_8_9,1,200000000.0,5.0,0.85,0.015,0.015,close_only,TWSE,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,15764.506349999983,28,15764.506349999983,0.0063455538268327,0.0017361549486461,0.5714285714285714,1.8513765084353533,-14785.95725,1.7723119493790702,270.0,1440812735.7142856,2383943.279753762,29489305.65,16,-12371.65759999997,-0.0112824291805411,-0.0044505557124518,0.4375,0.4028816468582267,-13920.46209999997,-5.756681108514816,270.0,3502022578.125,1774472.4305555555,91605621.325
b7adde236b9fa4c1,near_limit_8_9,1,200000000.0,5.0,0.85,0.015,0.02,close_only,TWSE,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,15764.506349999983,28,15764.506349999983,0.0063455538268327,0.0017361549486461,0.5714285714285714,1.8513765084353533,-14785.95725,1.7723119493790702,270.0,1440812735.7142856,2383943.279753762,29489305.65,16,-12371.65759999997,-0.0112824291805411,-0.0044505557124518,0.4375,0.4028816468582267,-13920.46209999997,-5.756681108514816,270.0,3502022578.125,1774472.4305555555,91605621.325
3d28b4172a87bde6,near_limit_8_9,1,200000000.0,5.0,0.85,0.015,0.03,close_only,TWSE,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,15764.506349999983,28,15764.506349999983,0.0063455538268327,0.0017361549486461,0.5714285714285714,1.8513765084353533,-14785.95725,1.7723119493790702,270.0,1440812735.7142856,2383943.279753762,29489305.65,16,-12371.65759999997,-0.0112824291805411,-0.0044505557124518,0.4375,0.4028816468582267,-13920.46209999997,-5.756681108514816,270.0,3502022578.125,1774472.4305555555,91605621.325
aaa669eabd17946e,near_limit_8_9,1,200000000.0,5.0,0.85,0.02,0.01,close_only,TWSE,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,15764.506349999983,28,15764.506349999983,0.0063455538268327,0.0017361549486461,0.5714285714285714,1.8513765084353533,-14785.95725,1.7723119493790702,270.0,1440812735.7142856,2383943.279753762,29489305.65,16,-12371.65759999997,-0.0112824291805411,-0.0044505557124518,0.4375,0.4028816468582267,-13920.46209999997,-5.756681108514816,270.0,3502022578.125,1774472.4305555555,91605621.325
0c3b0f172374e9c7,near_limit_8_9,1,200000000.0,5.0,0.85,0.02,0.015,close_only,TWSE,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,15764.506349999983,28,15764.506349999983,0.0063455538268327,0.0017361549486461,0.5714285714285714,1.8513765084353533,-14785.95725,1.7723119493790702,270.0,1440812735.7142856,2383943.279753762,29489305.65,16,-12371.65759999997,-0.0112824291805411,-0.0044505557124518,0.4375,0.4028816468582267,-13920.46209999997,-5.756681108514816,270.0,3502022578.125,1774472.4305555555,91605621.325
663ffd2e62d1e764,near_limit_8_9,1,200000000.0,5.0,0.85,0.02,0.02,close_only,TWSE,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,15764.506349999983,28,15764.506349999983,0.0063455538268327,0.0017361549486461,0.5714285714285714,1.8513765084353533,-14785.95725,1.7723119493790702,270.0,1440812735.7142856,2383943.279753762,29489305.65,16,-12371.65759999997,-0.0112824291805411,-0.0044505557124518,0.4375,0.4028816468582267,-13920.46209999997,-5.756681108514816,270.0,3502022578.125,1774472.4305555555,91605621.325
f2f40bc1c13e6499,near_limit_8_9,1,200000000.0,5.0,0.85,0.02,0.03,close_only,TWSE,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,15764.506349999983,28,15764.506349999983,0.0063455538268327,0.0017361549486461,0.5714285714285714,1.8513765084353533,-14785.95725,1.7723119493790702,270.0,1440812735.7142856,2383943.279753762,29489305.65,16,-12371.65759999997,-0.0112824291805411,-0.0044505557124518,0.4375,0.4028816468582267,-13920.46209999997,-5.756681108514816,270.0,3502022578.125,1774472.4305555555,91605621.325
95d59c752bf5fa8f,near_limit_8_9,1,200000000.0,5.0,0.85,0.03,0.01,close_only,TWSE,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,15764.506349999983,28,15764.506349999983,0.0063455538268327,0.0017361549486461,0.5714285714285714,1.8513765084353533,-14785.95725,1.7723119493790702,270.0,1440812735.7142856,2383943.279753762,29489305.65,16,-12371.65759999997,-0.0112824291805411,-0.0044505557124518,0.4375,0.4028816468582267,-13920.46209999997,-5.756681108514816,270.0,3502022578.125,1774472.4305555555,91605621.325
4b141c4918bd413d,near_limit_8_9,1,200000000.0,5.0,0.85,0.03,0.015,close_only,TWSE,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,15764.506349999983,28,15764.506349999983,0.0063455538268327,0.0017361549486461,0.5714285714285714,1.8513765084353533,-14785.95725,1.7723119493790702,270.0,1440812735.7142856,2383943.279753762,29489305.65,16,-12371.65759999997,-0.0112824291805411,-0.0044505557124518,0.4375,0.4028816468582267,-13920.46209999997,-5.756681108514816,270.0,3502022578.125,1774472.4305555555,91605621.325
94267a7d7dfff4fb,near_limit_8_9,1,200000000.0,5.0,0.85,0.03,0.02,close_only,TWSE,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,15764.506349999983,28,15764.506349999983,0.0063455538268327,0.0017361549486461,0.5714285714285714,1.8513765084353533,-14785.95725,1.7723119493790702,270.0,1440812735.7142856,2383943.279753762,29489305.65,16,-12371.65759999997,-0.0112824291805411,-0.0044505557124518,0.4375,0.4028816468582267,-13920.46209999997,-5.756681108514816,270.0,3502022578.125,1774472.4305555555,91605621.325
ba3cfeae75abc42e,near_limit_8_9,1,200000000.0,5.0,0.85,0.03,0.03,close_only,TWSE,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,15764.506349999983,28,15764.506349999983,0.0063455538268327,0.0017361549486461,0.5714285714285714,1.8513765084353533,-14785.95725,1.7723119493790702,270.0,1440812735.7142856,2383943.279753762,29489305.65,16,-12371.65759999997,-0.0112824291805411,-0.0044505557124518,0.4375,0.4028816468582267,-13920.46209999997,-5.756681108514816,270.0,3502022578.125,1774472.4305555555,91605621.325
229501f295ba3ecd,near_limit_8_9,1,200000000.0,5.0,0.85,0.04,0.01,close_only,TWSE,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,15764.506349999983,28,15764.506349999983,0.0063455538268327,0.0017361549486461,0.5714285714285714,1.8513765084353533,-14785.95725,1.7723119493790702,270.0,1440812735.7142856,2383943.279753762,29489305.65,16,-12371.65759999997,-0.0112824291805411,-0.0044505557124518,0.4375,0.4028816468582267,-13920.46209999997,-5.756681108514816,270.0,3502022578.125,1774472.4305555555,91605621.325
11ba2248254d772e,near_limit_8_9,1,200000000.0,5.0,0.85,0.04,0.015,close_only,TWSE,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,15764.506349999983,28,15764.506349999983,0.0063455538268327,0.0017361549486461,0.5714285714285714,1.8513765084353533,-14785.95725,1.7723119493790702,270.0,1440812735.7142856,2383943.279753762,29489305.65,16,-12371.65759999997,-0.0112824291805411,-0.0044505557124518,0.4375,0.4028816468582267,-13920.46209999997,-5.756681108514816,270.0,3502022578.125,1774472.4305555555,91605621.325
b64869b65eb2bf0d,near_limit_8_9,1,200000000.0,5.0,0.85,0.04,0.02,close_only,TWSE,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,15764.506349999983,28,15764.506349999983,0.0063455538268327,0.0017361549486461,0.5714285714285714,1.8513765084353533,-14785.95725,1.7723119493790702,270.0,1440812735.7142856,2383943.279753762,29489305.65,16,-12371.65759999997,-0.0112824291805411,-0.0044505557124518,0.4375,0.4028816468582267,-13920.46209999997,-5.756681108514816,270.0,3502022578.125,1774472.4305555555,91605621.325
f147be5670664759,near_limit_8_9,1,200000000.0,5.0,0.85,0.04,0.03,close_only,TWSE,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,15764.506349999983,28,15764.506349999983,0.0063455538268327,0.0017361549486461,0.5714285714285714,1.8513765084353533,-14785.95725,1.7723119493790702,270.0,1440812735.7142856,2383943.279753762,29489305.65,16,-12371.65759999997,-0.0112824291805411,-0.0044505557124518,0.4375,0.4028816468582267,-13920.46209999997,-5.756681108514816,270.0,3502022578.125,1774472.4305555555,91605621.325
af128f8eac6bb548,near_limit_8_9+near_limit_9_10,2,500000000.0,5.0,0.85,0.015,0.01,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,12129.534449999994,33,12129.534449999994,0.00471424364306,0.0017403888888888,0.5151515151515151,1.4230558129379496,-19813.3678,1.781504629595131,270.0,1766169807.1515152,2667898.9227086185,41919668.900000006,20,-27432.178699999968,-0.0186950628213788,-0.0183714475230007,0.35,0.217940646842745,-27529.621399999967,-9.459008516643696,270.0,3472550550.6,2172797.8472222225,108771234.6
f88c5efc96e0c067,near_limit_8_9+near_limit_9_10,2,500000000.0,5.0,0.85,0.015,0.015,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,12129.534449999994,33,12129.534449999994,0.00471424364306,0.0017403888888888,0.5151515151515151,1.4230558129379496,-19813.3678,1.781504629595131,270.0,1766169807.1515152,2667898.9227086185,41919668.900000006,20,-27432.178699999968,-0.0186950628213788,-0.0183714475230007,0.35,0.217940646842745,-27529.621399999967,-9.459008516643696,270.0,3472550550.6,2172797.8472222225,108771234.6
04e3af0fde8565da,near_limit_8_9+near_limit_9_10,2,500000000.0,5.0,0.85,0.015,0.02,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,12129.534449999994,33,12129.534449999994,0.00471424364306,0.0017403888888888,0.5151515151515151,1.4230558129379496,-19813.3678,1.781504629595131,270.0,1766169807.1515152,2667898.9227086185,41919668.900000006,20,-27432.178699999968,-0.0186950628213788,-0.0183714475230007,0.35,0.217940646842745,-27529.621399999967,-9.459008516643696,270.0,3472550550.6,2172797.8472222225,108771234.6
27e354de2fdad673,near_limit_8_9+near_limit_9_10,2,500000000.0,5.0,0.85,0.015,0.03,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,12129.534449999994,33,12129.534449999994,0.00471424364306,0.0017403888888888,0.5151515151515151,1.4230558129379496,-19813.3678,1.781504629595131,270.0,1766169807.1515152,2667898.9227086185,41919668.900000006,20,-27432.178699999968,-0.0186950628213788,-0.0183714475230007,0.35,0.217940646842745,-27529.621399999967,-9.459008516643696,270.0,3472550550.6,2172797.8472222225,108771234.6
0990c36f27521a41,near_limit_8_9+near_limit_9_10,2,500000000.0,5.0,0.85,0.02,0.01,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,12129.534449999994,33,12129.534449999994,0.00471424364306,0.0017403888888888,0.5151515151515151,1.4230558129379496,-19813.3678,1.781504629595131,270.0,1766169807.1515152,2667898.9227086185,41919668.900000006,20,-27432.178699999968,-0.0186950628213788,-0.0183714475230007,0.35,0.217940646842745,-27529.621399999967,-9.459008516643696,270.0,3472550550.6,2172797.8472222225,108771234.6
4401843201723669,near_limit_8_9+near_limit_9_10,2,500000000.0,5.0,0.85,0.02,0.015,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,12129.534449999994,33,12129.534449999994,0.00471424364306,0.0017403888888888,0.5151515151515151,1.4230558129379496,-19813.3678,1.781504629595131,270.0,1766169807.1515152,2667898.9227086185,41919668.900000006,20,-27432.178699999968,-0.0186950628213788,-0.0183714475230007,0.35,0.217940646842745,-27529.621399999967,-9.459008516643696,270.0,3472550550.6,2172797.8472222225,108771234.6
ebda563e7d2fba6b,near_limit_8_9+near_limit_9_10,2,500000000.0,5.0,0.85,0.02,0.02,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,12129.534449999994,33,12129.534449999994,0.00471424364306,0.0017403888888888,0.5151515151515151,1.4230558129379496,-19813.3678,1.781504629595131,270.0,1766169807.1515152,2667898.9227086185,41919668.900000006,20,-27432.178699999968,-0.0186950628213788,-0.0183714475230007,0.35,0.217940646842745,-27529.621399999967,-9.459008516643696,270.0,3472550550.6,2172797.8472222225,108771234.6
1dac4dc82d9d9b71,near_limit_8_9+near_limit_9_10,2,500000000.0,5.0,0.85,0.02,0.03,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,12129.534449999994,33,12129.534449999994,0.00471424364306,0.0017403888888888,0.5151515151515151,1.4230558129379496,-19813.3678,1.781504629595131,270.0,1766169807.1515152,2667898.9227086185,41919668.900000006,20,-27432.178699999968,-0.0186950628213788,-0.0183714475230007,0.35,0.217940646842745,-27529.621399999967,-9.459008516643696,270.0,3472550550.6,2172797.8472222225,108771234.6
95578f86bf6d98dc,near_limit_8_9+near_limit_9_10,2,500000000.0,5.0,0.85,0.03,0.01,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,12129.534449999994,33,12129.534449999994,0.00471424364306,0.0017403888888888,0.5151515151515151,1.4230558129379496,-19813.3678,1.781504629595131,270.0,1766169807.1515152,2667898.9227086185,41919668.900000006,20,-27432.178699999968,-0.0186950628213788,-0.0183714475230007,0.35,0.217940646842745,-27529.621399999967,-9.459008516643696,270.0,3472550550.6,2172797.8472222225,108771234.6
f528db4abfbe7559,near_limit_8_9+near_limit_9_10,2,500000000.0,5.0,0.85,0.03,0.015,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,12129.534449999994,33,12129.534449999994,0.00471424364306,0.0017403888888888,0.5151515151515151,1.4230558129379496,-19813.3678,1.781504629595131,270.0,1766169807.1515152,2667898.9227086185,41919668.900000006,20,-27432.178699999968,-0.0186950628213788,-0.0183714475230007,0.35,0.217940646842745,-27529.621399999967,-9.459008516643696,270.0,3472550550.6,2172797.8472222225,108771234.6
f34473c7e26e0701,near_limit_8_9+near_limit_9_10,2,500000000.0,5.0,0.85,0.03,0.02,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,12129.534449999994,33,12129.534449999994,0.00471424364306,0.0017403888888888,0.5151515151515151,1.4230558129379496,-19813.3678,1.781504629595131,270.0,1766169807.1515152,2667898.9227086185,41919668.900000006,20,-27432.178699999968,-0.0186950628213788,-0.0183714475230007,0.35,0.217940646842745,-27529.621399999967,-9.459008516643696,270.0,3472550550.6,2172797.8472222225,108771234.6
2de92fa0dce45d95,near_limit_8_9+near_limit_9_10,2,500000000.0,5.0,0.85,0.03,0.03,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,12129.534449999994,33,12129.534449999994,0.00471424364306,0.0017403888888888,0.5151515151515151,1.4230558129379496,-19813.3678,1.781504629595131,270.0,1766169807.1515152,2667898.9227086185,41919668.900000006,20,-27432.178699999968,-0.0186950628213788,-0.0183714475230007,0.35,0.217940646842745,-27529.621399999967,-9.459008516643696,270.0,3472550550.6,2172797.8472222225,108771234.6
b6f6d0b214bb133e,near_limit_8_9+near_limit_9_10,2,500000000.0,5.0,0.85,0.04,0.01,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,12129.534449999994,33,12129.534449999994,0.00471424364306,0.0017403888888888,0.5151515151515151,1.4230558129379496,-19813.3678,1.781504629595131,270.0,1766169807.1515152,2667898.9227086185,41919668.900000006,20,-27432.178699999968,-0.0186950628213788,-0.0183714475230007,0.35,0.217940646842745,-27529.621399999967,-9.459008516643696,270.0,3472550550.6,2172797.8472222225,108771234.6
45e3d5d2215e7ab1,near_limit_8_9+near_limit_9_10,2,500000000.0,5.0,0.85,0.04,0.015,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,12129.534449999994,33,12129.534449999994,0.00471424364306,0.0017403888888888,0.5151515151515151,1.4230558129379496,-19813.3678,1.781504629595131,270.0,1766169807.1515152,2667898.9227086185,41919668.900000006,20,-27432.178699999968,-0.0186950628213788,-0.0183714475230007,0.35,0.217940646842745,-27529.621399999967,-9.459008516643696,270.0,3472550550.6,2172797.8472222225,108771234.6
fbfd3f241644360d,near_limit_8_9+near_limit_9_10,2,500000000.0,5.0,0.85,0.04,0.02,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,12129.534449999994,33,12129.534449999994,0.00471424364306,0.0017403888888888,0.5151515151515151,1.4230558129379496,-19813.3678,1.781504629595131,270.0,1766169807.1515152,2667898.9227086185,41919668.900000006,20,-27432.178699999968,-0.0186950628213788,-0.0183714475230007,0.35,0.217940646842745,-27529.621399999967,-9.459008516643696,270.0,3472550550.6,2172797.8472222225,108771234.6
4ea340743f102620,near_limit_8_9+near_limit_9_10,2,500000000.0,5.0,0.85,0.04,0.03,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,12129.534449999994,33,12129.534449999994,0.00471424364306,0.0017403888888888,0.5151515151515151,1.4230558129379496,-19813.3678,1.781504629595131,270.0,1766169807.1515152,2667898.9227086185,41919668.900000006,20,-27432.178699999968,-0.0186950628213788,-0.0183714475230007,0.35,0.217940646842745,-27529.621399999967,-9.459008516643696,270.0,3472550550.6,2172797.8472222225,108771234.6
29dbcc2993ebc467,near_limit_8_9+near_limit_9_10,2,500000000.0,5.0,0.8,0.015,0.01,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,10268.971059999996,38,10268.971059999996,0.0035673268954425,-0.0023387682692307,0.4736842105263157,1.3059864877982592,-21673.93119,1.36529744222316,270.0,1661923660.7368422,3095411.3064295487,41668098.400000006,20,-27432.178699999968,-0.0186950628213788,-0.0183714475230007,0.35,0.217940646842745,-27529.621399999967,-9.459008516643696,270.0,3472550550.6,2172797.8472222225,108771234.6
e74c0c40a989b7ef,near_limit_8_9+near_limit_9_10,2,500000000.0,5.0,0.8,0.015,0.015,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,10268.971059999996,38,10268.971059999996,0.0035673268954425,-0.0023387682692307,0.4736842105263157,1.3059864877982592,-21673.93119,1.36529744222316,270.0,1661923660.7368422,3095411.3064295487,41668098.400000006,20,-27432.178699999968,-0.0186950628213788,-0.0183714475230007,0.35,0.217940646842745,-27529.621399999967,-9.459008516643696,270.0,3472550550.6,2172797.8472222225,108771234.6
940aa5bf4bc16fe6,near_limit_8_9+near_limit_9_10,2,500000000.0,5.0,0.8,0.015,0.02,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,10268.971059999996,38,10268.971059999996,0.0035673268954425,-0.0023387682692307,0.4736842105263157,1.3059864877982592,-21673.93119,1.36529744222316,270.0,1661923660.7368422,3095411.3064295487,41668098.400000006,20,-27432.178699999968,-0.0186950628213788,-0.0183714475230007,0.35,0.217940646842745,-27529.621399999967,-9.459008516643696,270.0,3472550550.6,2172797.8472222225,108771234.6
ed6ca87fb867e842,near_limit_8_9+near_limit_9_10,2,500000000.0,5.0,0.8,0.015,0.03,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,10268.971059999996,38,10268.971059999996,0.0035673268954425,-0.0023387682692307,0.4736842105263157,1.3059864877982592,-21673.93119,1.36529744222316,270.0,1661923660.7368422,3095411.3064295487,41668098.400000006,20,-27432.178699999968,-0.0186950628213788,-0.0183714475230007,0.35,0.217940646842745,-27529.621399999967,-9.459008516643696,270.0,3472550550.6,2172797.8472222225,108771234.6
c173ed187aa94bcc,near_limit_8_9+near_limit_9_10,2,500000000.0,5.0,0.8,0.02,0.01,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,10268.971059999996,38,10268.971059999996,0.0035673268954425,-0.0023387682692307,0.4736842105263157,1.3059864877982592,-21673.93119,1.36529744222316,270.0,1661923660.7368422,3095411.3064295487,41668098.400000006,20,-27432.178699999968,-0.0186950628213788,-0.0183714475230007,0.35,0.217940646842745,-27529.621399999967,-9.459008516643696,270.0,3472550550.6,2172797.8472222225,108771234.6
6669b3c0a1ed6af8,near_limit_8_9+near_limit_9_10,2,500000000.0,5.0,0.8,0.02,0.015,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,10268.971059999996,38,10268.971059999996,0.0035673268954425,-0.0023387682692307,0.4736842105263157,1.3059864877982592,-21673.93119,1.36529744222316,270.0,1661923660.7368422,3095411.3064295487,41668098.400000006,20,-27432.178699999968,-0.0186950628213788,-0.0183714475230007,0.35,0.217940646842745,-27529.621399999967,-9.459008516643696,270.0,3472550550.6,2172797.8472222225,108771234.6
355a33ed93349d38,near_limit_8_9+near_limit_9_10,2,500000000.0,5.0,0.8,0.02,0.02,close_only,BOTH,False,False,False,False,-0.05,5.0,100000.0,0.001425,0.28,0.0015,5.0,20.0,0.05,2023-01-01,2024-12-31,2025-01-01,2026-06-24,True,10268.971059999996,38,10268.971059999996,0.0035673268954425,-0.0023387682692307,0.4736842105263157,1.3059864877982592,-21673.93119,1.36529744222316,270.0,1661923660.7368422,3095411.3064295487,41668098.400000006,20,-27432.178699999968,-0.0186950628213788,-0.0183714475230007,0.35,0.217940646842745,-27529.621399999967,-9.459008516643696,270.0,3472550550.6,2172797.8472222225,108771234.6
