scenario_id,fill_assumption,min_fill_quality_score,summary_level,market,year,turnover_bucket,day0_volume_shock_bucket,range_pct_bucket,fill_quality_score_bucket,candidate_trades,fillable_trades,skipped_trades,fillable_ratio,raw_win_rate,win_rate,average_gross_return,median_gross_return,average_net_return,median_net_return,profit_factor,total_net_pnl,max_drawdown,average_turnover_twd,average_volume_ratio_20d,average_range_pct,average_fill_quality_score
optimistic_score_ge_60,optimistic,60.0,by_market,TWSE,,,,,,2684,2523,161,0.9400149031296572,0.7193816884661117,0.6662703131193024,0.011454793091121554,0.016245487364620937,0.006611404103749218,0.01138414620938628,1.4425616838834485,1362729.96741,-915149.67576,1296236939.836306,5.731344713756916,0.08505449118279232,91.07609988109394
optimistic_score_ge_60,optimistic,60.0,by_year,,2023,,,,,1153,1058,95,0.9176062445793582,0.6691871455576559,0.6200378071833649,0.003205805547079564,0.0131236501817983,-0.0016061396703850358,0.008274481069739468,0.9480257639201809,-90464.43581999993,-810132.0122500001,833275812.4517958,6.291796136472669,0.08355821503403939,89.50378071833649
optimistic_score_ge_60,optimistic,60.0,by_year,,2024,,,,,1290,1200,90,0.9302325581395349,0.7658333333333334,0.7175,0.018909327638115845,0.020167100492702428,0.014037404547208305,0.015290468967881379,2.4077930580555664,1344123.3963099997,-598368.0759200002,1000583975.18,5.903750598848154,0.08948041871200928,90.35
optimistic_score_ge_60,optimistic,60.0,by_year,,2025,,,,,1056,994,62,0.9412878787878788,0.7575452716297787,0.7032193158953722,0.01736243267146995,0.016828520970260503,0.012496731352834514,0.011964906566997455,2.9161536775241346,948410.58662,-205696.79692,1069360557.7062374,5.218533257269518,0.08672659356680508,90.75955734406439
optimistic_score_ge_60,optimistic,60.0,by_year,,2026,,,,,855,823,32,0.9625730994152046,0.7460510328068044,0.6998784933171325,0.027348731757005494,0.023069207622868605,0.022444005901463573,0.01818126078234704,4.748329017122804,1477096.6190499999,-57599.12974999985,1329087009.5492103,4.348038690135838,0.09110953236469663,91.33049817739976
optimistic_score_ge_60,optimistic,60.0,by_turnover_bucket,,,100m_200m,,,,1179,923,256,0.7828668363019508,0.7248104008667389,0.6695557963163596,0.01913741632762614,0.01809954751131222,0.01426462406820162,0.013230977375565611,2.400527152850954,1045499.72786,-139010.09308000002,143275667.99133262,4.908355407635479,0.08590360000359096,79.75081256771398
optimistic_score_ge_60,optimistic,60.0,by_turnover_bucket,,,200m_500m,,,,1362,1342,20,0.9853157121879589,0.7242921013412816,0.6780923994038748,0.01710828365248894,0.018871844336035316,0.012242893799886126,0.014000263014969117,2.035787811357593,1351317.7036,-322006.70352000004,319843232.1549925,6.101517266499323,0.08740529657854092,86.8144560357675
optimistic_score_ge_60,optimistic,60.0,by_turnover_bucket,,,500m_1b,,,,826,824,2,0.9975786924939467,0.7245145631067961,0.6759708737864077,0.01330367987108662,0.017115052515900276,0.008453431315113169,0.01225032092614078,1.757221379447025,560518.0857200001,-150453.04258,708022388.940534,6.032433723212627,0.08767841854682101,98.125
optimistic_score_ge_60,optimistic,60.0,by_turnover_bucket,,,>=1b,,,,987,986,1,0.9989868287740629,0.7667342799188641,0.7170385395537525,0.014466344422100789,0.01592638520940195,0.009611479319426066,0.011066288233470493,1.910255998587429,721830.64898,-265998.69361,3138140035.916836,4.885908042491602,0.08938795680291836,98.90973630831643
optimistic_score_ge_60,optimistic,60.0,by_volume_shock_bucket,,,,2_5x,,,2465,2436,29,0.9882352941176471,0.7536945812807881,0.7101806239737274,0.01792913721923001,0.019390581717451522,0.013060735723181817,0.01451697783933518,2.182654404128185,2498240.9061700003,-605156.8130699999,1197137865.704844,3.253211173228402,0.08859271484802107,92.20032840722496
optimistic_score_ge_60,optimistic,60.0,by_volume_shock_bucket,,,,5_10x,,,1305,1294,11,0.9915708812260536,0.7217928902627512,0.6684698608964451,0.015619585465417203,0.016557967384943084,0.010760372031019495,0.011695407870109191,2.051964017947795,1119841.95985,-191074.62953000003,767379316.0285935,6.907783017095523,0.087183331482849,91.12055641421948
optimistic_score_ge_60,optimistic,60.0,by_volume_shock_bucket,,,,>=10x,,,584,345,239,0.5907534246575342,0.6492753623188405,0.5710144927536231,0.005687182283222246,0.00911854103343465,0.0008663300788246352,0.004284987841945289,1.1499221473316865,61083.30013999993,-118076.64576,956153354.2347826,16.35763851770311,0.08215475012576356,75.31884057971014
optimistic_score_ge_60,optimistic,60.0,by_range_pct_bucket,,,,,0,,40,0,40,0.0,,,,,,,,0.0,0.0,,,,
optimistic_score_ge_60,optimistic,60.0,by_range_pct_bucket,,,,,0_1pct,,19,8,11,0.42105263157894735,0.625,0.625,0.009321129202643517,0.008907237706381285,0.004486786119882411,0.004074508386564103,0.9121255458932889,-1232.479119999999,-8632.4746,1697889898.0,4.034033169494468,0.007085593244969046,73.75
optimistic_score_ge_60,optimistic,60.0,by_range_pct_bucket,,,,,1_2pct,,47,39,8,0.8297872340425532,0.41025641025641024,0.3333333333333333,-0.06764266255918046,-0.028083028083028084,-0.0721800275482554,-0.03277153235653236,0.09775203199592115,-240410.84531999996,-246470.40054999996,596262980.2564102,4.088489917516265,0.016172362717379533,84.35897435897436
optimistic_score_ge_60,optimistic,60.0,by_range_pct_bucket,,,,,2_3pct,,74,64,10,0.8648648648648649,0.53125,0.515625,-0.0429938382240291,0.005518465054733475,-0.047626385912831554,0.0006989485594850692,0.30234589961804004,-260274.78815,-312034.2689099999,592069192.0625,4.429578832220756,0.025248133715060992,82.65625
optimistic_score_ge_60,optimistic,60.0,by_range_pct_bucket,,,,,3_5pct,,317,294,23,0.9274447949526814,0.6054421768707483,0.5680272108843537,-0.0066915504633214525,0.01012888195438904,-0.011464820428652264,0.005291389443648877,0.6152404999665859,-299276.7748499999,-450514.3824000001,1031805416.1836735,7.384026181375119,0.04136868021654389,87.51700680272108
optimistic_score_ge_60,optimistic,60.0,by_range_pct_bucket,,,,,>=5pct,,3857,3670,187,0.9515167228415867,0.7523160762942779,0.7013623978201635,0.019926870854154528,0.018518518518518517,0.015050852914679159,0.013648314814814815,3.0810071267166896,4480361.0536,-352378.88521000004,1052046045.4891008,5.411650903538981,0.09332555685793163,90.89782016348774
optimistic_score_ge_60,optimistic,60.0,by_fill_quality_score_bucket,,,,,,40_50,25,0,25,0.0,,,,,,,,0.0,0.0,,,,
optimistic_score_ge_60,optimistic,60.0,by_fill_quality_score_bucket,,,,,,50_60,216,3,213,0.013888888888888888,0.6666666666666666,0.6666666666666666,0.012645143555979359,0.057387057387057384,0.007797840141254601,0.05236530525030525,0.8601804747852951,-1206.9884999999995,-8632.4746,263952479.0,4.3648845365438005,0.006187191013346416,60.0
optimistic_score_ge_60,optimistic,60.0,by_fill_quality_score_bucket,,,,,,60_70,210,210,0,1.0,0.6142857142857143,0.5523809523809524,0.006828959930337181,0.008905390139328395,0.0020042631537410473,0.004072668023175154,1.152107026802852,46944.56325999998,-92886.50895000002,273093589.11904764,14.42058665347124,0.0729206707195701,66.0
optimistic_score_ge_60,optimistic,60.0,by_fill_quality_score_bucket,,,,,,70_80,902,902,0,1.0,0.738359201773836,0.6840354767184036,0.01773283478467184,0.018596519230541862,0.012865105575524716,0.013726011402061977,2.0733082125723183,927709.50505,-284436.60137,167232950.29600886,4.837151564507139,0.08499347045325786,79.95565410199556
optimistic_score_ge_60,optimistic,60.0,by_fill_quality_score_bucket,,,,,,<40,41,0,41,0.0,,,,,,,,0.0,0.0,,,,
optimistic_score_ge_60,optimistic,60.0,by_fill_quality_score_bucket,,,,,,>=80,2960,2960,0,1.0,0.7422297297297298,0.6949324324324324,0.01634532626830848,0.0175182855096926,0.011483156586206739,0.012651981714490307,2.126091196041437,2705719.08635,-540020.5299,1361521604.962838,5.102145394827544,0.08951839875979259,95.38344594594595
optimistic_score_ge_70,optimistic,70.0,overall,,,,,,,4354,3904,450,0.8966467615985301,0.7387295081967213,0.6898053278688525,0.016285055788683635,0.017609079132328218,0.011423088165539092,0.012742421332791267,2.0382535402574775,3554254.73608,-843760.1292500001,1072514761.409836,5.03119423002021,0.08790034108095675,91.54585040983606
optimistic_score_ge_70,optimistic,70.0,by_market,TPEX,,,,,,1670,1489,181,0.8916167664670659,0.7622565480188046,0.7192746809939556,0.02388603001664983,0.0197869101978691,0.018994891774336706,0.01491176103500761,5.61254731586904,2227628.0613,-27626.972450000234,637774253.937542,4.749582118638333,0.09222480941497653,90.40967092008059
optimistic_score_ge_70,optimistic,70.0,by_market,TWSE,,,,,,2684,2415,269,0.8997764530551415,0.724223602484472,0.6716356107660455,0.011598575198438637,0.016544117647058824,0.006754593104048554,0.01168161213235294,1.45117958989493,1326626.67478,-911268.1869599998,1340559736.8244307,5.204825879646551,0.08523403327584061,92.2463768115942
optimistic_score_ge_70,optimistic,70.0,by_year,,2023,,,,,1153,997,156,0.8647007805724197,0.6720160481444333,0.6258776328986961,0.0028281209016266383,0.013262599469496022,-0.0019824399792559132,0.008412888594164456,0.925070121635486,-123791.06782,-843760.1292500001,866316221.8084253,5.595267902545804,0.08373106262192136,91.00300902708125
optimistic_score_ge_70,optimistic,70.0,by_year,,2024,,,,,1290,1142,148,0.8852713178294573,0.7732049036777583,0.7241681260945709,0.019070190944799892,0.02044044317885077,0.01419763071256896,0.01556274589089643,2.397777266775517,1288254.57702,-592263.4665200001,1036221017.8309983,5.396138478759859,0.08965233951779072,91.63747810858143
optimistic_score_ge_70,optimistic,70.0,by_year,,2025,,,,,1056,962,94,0.9109848484848485,0.7588357588357588,0.7058212058212058,0.017496021619157243,0.016988508159731387,0.012629799264453052,0.012124269966416598,2.9508637335241983,933199.6595300001,-205696.79691999996,1093658355.2681913,4.836339406808408,0.0871952326246565,91.62162162162163
optimistic_score_ge_70,optimistic,70.0,by_year,,2026,,,,,855,803,52,0.9391812865497076,0.7484433374844334,0.701120797011208,0.027581432632015446,0.023192360163710776,0.022675800362920516,0.01830393315143247,4.923880764536618,1456591.56735,-47356.313850000035,1354815212.0423412,4.045269642674076,0.09142998335213325,91.99875466998755
optimistic_score_ge_70,optimistic,70.0,by_turnover_bucket,,,100m_200m,,,,1179,915,264,0.7760814249363868,0.7289617486338797,0.673224043715847,0.019362010304002565,0.018361581920903956,0.014488340818472561,0.01349199011299435,2.4347583193712152,1053670.28636,-139010.09308000008,143156635.75628415,4.717521066983493,0.08598243459225244,79.87978142076503
optimistic_score_ge_70,optimistic,70.0,by_turnover_bucket,,,200m_500m,,,,1362,1179,183,0.8656387665198237,0.732824427480916,0.6895674300254453,0.01750175619753334,0.020134228187919462,0.01263473989546639,0.015257724832214766,2.0541242715026735,1218235.71502,-357082.50477,321028653.8812553,4.696369618223136,0.08829979782687544,89.84308736217133
optimistic_score_ge_70,optimistic,70.0,by_turnover_bucket,,,500m_1b,,,,826,824,2,0.9975786924939467,0.7245145631067961,0.6759708737864077,0.01330367987108662,0.017115052515900276,0.008453431315113169,0.01225032092614078,1.757221379447025,560518.0857200001,-150453.04258,708022388.940534,6.032433723212627,0.08767841854682101,98.125
optimistic_score_ge_70,optimistic,70.0,by_turnover_bucket,,,>=1b,,,,987,986,1,0.9989868287740629,0.7667342799188641,0.7170385395537525,0.014466344422100789,0.01592638520940195,0.009611479319426066,0.011066288233470493,1.910255998587429,721830.64898,-265998.69361,3138140035.916836,4.885908042491602,0.08938795680291836,98.90973630831643
optimistic_score_ge_70,optimistic,70.0,by_volume_shock_bucket,,,,2_5x,,,2465,2433,32,0.9870182555780933,0.7538018906699548,0.7102342786683107,0.017935652624486792,0.019390581717451522,0.013067225113541777,0.01451697783933518,2.1880809612307206,2499447.8946700003,-605156.8130699999,1198288525.8610768,3.2518404292539067,0.08869432461847074,92.2400328812166
optimistic_score_ge_70,optimistic,70.0,by_volume_shock_bucket,,,,5_10x,,,1305,1294,11,0.9915708812260536,0.7217928902627512,0.6684698608964451,0.015619585465417203,0.016557967384943084,0.010760372031019495,0.011695407870109191,2.051964017947795,1119841.95985,-191074.62953000003,767379316.0285935,6.907783017095523,0.087183331482849,91.12055641421948
optimistic_score_ge_70,optimistic,70.0,by_volume_shock_bucket,,,,>=10x,,,584,177,407,0.3030821917808219,0.655367231638418,0.5649717514124294,-0.0015385798226289393,0.008733624454148471,-0.006331886503512688,0.003901572052401747,0.7449676966675128,-65035.11844000002,-118094.52951,1574422656.40113,15.7705270367375,0.08222829855654935,85.11299435028249
optimistic_score_ge_70,optimistic,70.0,by_range_pct_bucket,,,,,0,,40,0,40,0.0,,,,,,,,0.0,0.0,,,,
optimistic_score_ge_70,optimistic,70.0,by_range_pct_bucket,,,,,0_1pct,,19,5,14,0.2631578947368421,0.6,0.6,0.007326720590642014,0.006215469613259668,0.002500153707059098,0.0013932354972375693,0.9952733697315558,-25.49061999999958,-5392.979469999999,2558252349.4,3.835522349264869,0.007624634583942624,82.0
optimistic_score_ge_70,optimistic,70.0,by_range_pct_bucket,,,,,1_2pct,,47,39,8,0.8297872340425532,0.41025641025641024,0.3333333333333333,-0.06764266255918046,-0.028083028083028084,-0.0721800275482554,-0.03277153235653236,0.09775203199592115,-240410.84531999996,-246470.40054999996,596262980.2564102,4.088489917516265,0.016172362717379533,84.35897435897436
optimistic_score_ge_70,optimistic,70.0,by_range_pct_bucket,,,,,2_3pct,,74,64,10,0.8648648648648649,0.53125,0.515625,-0.0429938382240291,0.005518465054733475,-0.047626385912831554,0.0006989485594850692,0.30234589961804004,-260274.78815,-312034.2689099999,592069192.0625,4.429578832220756,0.025248133715060992,82.65625
optimistic_score_ge_70,optimistic,70.0,by_range_pct_bucket,,,,,3_5pct,,317,267,50,0.8422712933753943,0.599250936329588,0.5655430711610487,-0.00857180991103293,0.010080645161290322,-0.01333788630528594,0.005243340725806452,0.5819649366567691,-316442.62259000004,-445554.97495000006,1105504371.307116,6.189430238289462,0.04143317880752155,89.7940074906367
optimistic_score_ge_70,optimistic,70.0,by_range_pct_bucket,,,,,>=5pct,,3857,3529,328,0.9149598133264195,0.7568716350240862,0.7064324171153301,0.020180948407044316,0.018808777429467086,0.015303927697943852,0.013937442006269594,3.1625615047509985,4371408.48276,-324729.52630000014,1081890058.1286483,4.966586182086718,0.09345864181405085,91.9325587985265
optimistic_score_ge_70,optimistic,70.0,by_fill_quality_score_bucket,,,,,,40_50,25,0,25,0.0,,,,,,,,0.0,0.0,,,,
optimistic_score_ge_70,optimistic,70.0,by_fill_quality_score_bucket,,,,,,50_60,216,0,216,0.0,,,,,,,,0.0,0.0,,,,
optimistic_score_ge_70,optimistic,70.0,by_fill_quality_score_bucket,,,,,,60_70,210,42,168,0.2,0.5,0.4523809523809524,-0.019055355498718785,0.0011160714285714285,-0.023779345857872027,-0.0036862801339285715,0.49313293998731017,-79173.85532,-121405.56735,146418016.35714287,4.198123669617288,0.03629430719596501,70.0
optimistic_score_ge_70,optimistic,70.0,by_fill_quality_score_bucket,,,,,,70_80,902,902,0,1.0,0.738359201773836,0.6840354767184036,0.01773283478467184,0.018596519230541862,0.012865105575524716,0.013726011402061977,2.0733082125723183,927709.50505,-284436.60137,167232950.29600886,4.837151564507139,0.08499347045325786,79.95565410199556
optimistic_score_ge_70,optimistic,70.0,by_fill_quality_score_bucket,,,,,,<40,41,0,41,0.0,,,,,,,,0.0,0.0,,,,
optimistic_score_ge_70,optimistic,70.0,by_fill_quality_score_bucket,,,,,,>=80,2960,2960,0,1.0,0.7422297297297298,0.6949324324324324,0.01634532626830848,0.0175182855096926,0.011483156586206739,0.012651981714490307,2.126091196041437,2705719.08635,-540020.5299,1361521604.962838,5.102145394827544,0.08951839875979259,95.38344594594595
optimistic_score_ge_80,optimistic,80.0,overall,,,,,,,4354,3854,500,0.8851630684428112,0.742086144265698,0.6930461857810067,0.016837982468117792,0.01807504451377885,0.011973892929150149,0.013206569915219629,2.135285924321607,3667948.78118,-792549.5926200002,1083809155.995589,5.015282273594641,0.08851222327386302,91.8149974052932
optimistic_score_ge_80,optimistic,80.0,by_market,TPEX,,,,,,1670,1473,197,0.8820359281437126,0.7657841140529531,0.7223353699932111,0.024098300752106915,0.019925280199252802,0.01920633479438331,0.015049591531755915,5.781842523948622,2224115.6148999995,-27626.972450000234,642258323.5498981,4.727344082422104,0.0928692369452952,90.61778682959945
optimistic_score_ge_80,optimistic,80.0,by_market,TWSE,,,,,,2684,2381,303,0.8871087928464978,0.7274254514909702,0.6749265014699706,0.012346403790118643,0.016722408026755852,0.007499559931464953,0.011859207357859532,1.5220418538429747,1443833.1662800002,-865401.4336299999,1356973530.7089458,5.19341455229987,0.08581676710501815,92.55564888702226
optimistic_score_ge_80,optimistic,80.0,by_year,,2023,,,,,1153,984,169,0.8534258456201215,0.6717479674796748,0.6260162601626016,0.003418162113499436,0.013333333333333334,-0.0013945749170926605,0.008483346666666666,0.9480967285774662,-83027.79308999985,-792549.5926200002,873779628.9420732,5.5212088433249455,0.08430469045777483,91.25
optimistic_score_ge_80,optimistic,80.0,by_year,,2024,,,,,1290,1131,159,0.8767441860465116,0.7771883289124668,0.7276746242263483,0.019906174224831482,0.020477815699658702,0.015030363159446069,0.015599972696245735,2.614260962035334,1352407.92817,-510110.5886200003,1044541518.2387267,5.3966508051442155,0.09017108717744785,91.84350132625995
optimistic_score_ge_80,optimistic,80.0,by_year,,2025,,,,,1056,945,111,0.8948863636363636,0.7661375661375661,0.7132275132275132,0.018122855647602236,0.01735357917570499,0.013254189170482529,0.012487917570498915,3.224882951379279,962574.56675,-163950.83911999996,1110299103.6306877,4.843138930783861,0.08808618044189041,92.005291005291
optimistic_score_ge_80,optimistic,80.0,by_year,,2026,,,,,855,794,61,0.928654970760234,0.7506297229219143,0.7027707808564232,0.02756943485790177,0.023247649180132997,0.022663848322322863,0.01835900659597966,4.980393626835521,1435994.0793499998,-47356.313850000035,1368504058.2732997,4.04993706598633,0.09187072162687362,92.24811083123426
optimistic_score_ge_80,optimistic,80.0,by_turnover_bucket,,,100m_200m,,,,1179,875,304,0.7421543681085666,0.7382857142857143,0.6822857142857143,0.020993540400831345,0.018633540372670503,0.01611351527282067,0.01376288819875746,2.8854056372196952,1118035.66525,-98606.3338,143483533.88457143,4.738562525977984,0.08821328343156884,80.33142857142857
optimistic_score_ge_80,optimistic,80.0,by_turnover_bucket,,,200m_500m,,,,1362,1172,190,0.8604992657856094,0.7363481228668942,0.6928327645051194,0.018144781859346728,0.0203167963896305,0.013275375238146469,0.01543958120050733,2.1366221196134116,1262806.44475,-328466.54527000006,320936798.01194537,4.6372882052654285,0.08844258770123875,89.94027303754267
optimistic_score_ge_80,optimistic,80.0,by_turnover_bucket,,,500m_1b,,,,826,821,5,0.9939467312348669,0.7247259439707674,0.6760048721071864,0.013391883851465045,0.017119838872104734,0.008541290008726948,0.012255088620342396,1.7702883343467142,565276.0222,-150453.04258,707805593.6345919,6.005174866912557,0.08787849853997072,98.2095006090134
optimistic_score_ge_80,optimistic,80.0,by_turnover_bucket,,,>=1b,,,,987,986,1,0.9989868287740629,0.7667342799188641,0.7170385395537525,0.014466344422100789,0.01592638520940195,0.009611479319426066,0.011066288233470493,1.910255998587429,721830.64898,-265998.69361,3138140035.916836,4.885908042491602,0.08938795680291836,98.90973630831643
optimistic_score_ge_80,optimistic,80.0,by_volume_shock_bucket,,,,2_5x,,,2465,2404,61,0.9752535496957404,0.7574875207986689,0.7138103161397671,0.018464624735469955,0.019580183024533834,0.013594133791528231,0.014705839890921175,2.294934574030199,2566861.41318,-605156.8130699999,1210963317.3252912,3.253435053270208,0.0893458749903672,92.50831946755407
optimistic_score_ge_80,optimistic,80.0,by_volume_shock_bucket,,,,5_10x,,,1305,1281,24,0.9816091954022989,0.7228727556596409,0.6697892271662763,0.015816201010540706,0.016597510373443983,0.010956217799050056,0.011734796680497926,2.0987933759981523,1131602.29666,-171506.3111,773707608.7619047,6.910866453013938,0.08766329301832372,91.33489461358313
optimistic_score_ge_80,optimistic,80.0,by_volume_shock_bucket,,,,>=10x,,,584,169,415,0.2893835616438356,0.6686390532544378,0.5739644970414202,0.0014442193701393578,0.009269988412514484,-0.0033599366063450696,0.00443584472769409,0.8605143257413144,-30514.92865999999,-88588.96921000002,1625593050.4911242,15.708994603913103,0.08308844179971987,85.59171597633136
optimistic_score_ge_80,optimistic,80.0,by_range_pct_bucket,,,,,0,,40,0,40,0.0,,,,,,,,0.0,0.0,,,,
optimistic_score_ge_80,optimistic,80.0,by_range_pct_bucket,,,,,0_1pct,,19,5,14,0.2631578947368421,0.6,0.6,0.007326720590642014,0.006215469613259668,0.002500153707059098,0.0013932354972375693,0.9952733697315558,-25.49061999999958,-5392.979469999999,2558252349.4,3.835522349264869,0.007624634583942624,82.0
optimistic_score_ge_80,optimistic,80.0,by_range_pct_bucket,,,,,1_2pct,,47,27,20,0.574468085106383,0.37037037037037035,0.3333333333333333,-0.09215646042718813,-0.03312788906009245,-0.09659962555410606,-0.037796723420647146,0.05401454682488511,-225305.32267999998,-230800.71913,791175618.6666666,3.9285820307890456,0.016018811685271743,90.74074074074075
optimistic_score_ge_80,optimistic,80.0,by_range_pct_bucket,,,,,2_3pct,,74,45,29,0.6081081081081081,0.5555555555555556,0.5333333333333333,-0.04120527123092432,0.011254019292604502,-0.045845445223022335,0.006412139871382636,0.32515049699424253,-177555.01544,-215864.10275000002,749348172.4444444,4.451436029857723,0.02558113464222015,87.77777777777777
optimistic_score_ge_80,optimistic,80.0,by_range_pct_bucket,,,,,3_5pct,,317,262,55,0.8264984227129337,0.6068702290076335,0.5725190839694656,-0.008132921532030692,0.01012888195438904,-0.012900737737590536,0.005291389443648877,0.5936471986507472,-298794.26375,-435184.5852700001,1122458510.0076337,6.164893305755384,0.04145893539599726,90.1526717557252
optimistic_score_ge_80,optimistic,80.0,by_range_pct_bucket,,,,,>=5pct,,3857,3515,342,0.9113300492610837,0.7576102418207681,0.7069701280227596,0.020293097555473823,0.01882845188284519,0.015415678746132283,0.013957039748953976,3.1970238979731715,4369628.87367,-298234.98936,1085360650.46202,4.946836952604442,0.09349703706298572,92.01280227596017
optimistic_score_ge_80,optimistic,80.0,by_fill_quality_score_bucket,,,,,,40_50,25,0,25,0.0,,,,,,,,0.0,0.0,,,,
optimistic_score_ge_80,optimistic,80.0,by_fill_quality_score_bucket,,,,,,50_60,216,0,216,0.0,,,,,,,,0.0,0.0,,,,
optimistic_score_ge_80,optimistic,80.0,by_fill_quality_score_bucket,,,,,,60_70,210,0,210,0.0,,,,,,,,0.0,0.0,,,,
optimistic_score_ge_80,optimistic,80.0,by_fill_quality_score_bucket,,,,,,70_80,902,894,8,0.991130820399113,0.7416107382550335,0.6868008948545862,0.018469148409320887,0.018713475891352402,0.013598702297284925,0.013842512048852021,2.1619644689781468,962229.69483,-255820.64186999996,164313799.23601788,4.7276817827116515,0.085180814506132,80.0
optimistic_score_ge_80,optimistic,80.0,by_fill_quality_score_bucket,,,,,,<40,41,0,41,0.0,,,,,,,,0.0,0.0,,,,
optimistic_score_ge_80,optimistic,80.0,by_fill_quality_score_bucket,,,,,,>=80,2960,2960,0,1.0,0.7422297297297298,0.6949324324324324,0.01634532626830848,0.0175182855096926,0.011483156586206739,0.012651981714490307,2.126091196041437,2705719.08635,-540020.5299,1361521604.962838,5.102145394827544,0.08951839875979259,95.38344594594595
moderate_all_scores,moderate,,overall,,,,,,,4354,4085,269,0.9382177308222325,0.7544675642594859,0.7062423500611995,0.021386164419305635,0.01910828025477707,0.016504574540499157,0.014235777070063694,3.5176261212430604,5440193.61157,-260368.1540000001,984909542.547858,6.091658063050094,0.08858329275501509,88.60342717258261
moderate_all_scores,moderate,,by_market,TPEX,,,,,,1670,1640,30,0.9820359281437125,0.7640243902439025,0.7195121951219512,0.023923832383809546,0.01990491074376527,0.019032545665499417,0.015029301496775331,5.650596335874362,2474103.58235,-35776.1086500003,594185531.0445122,5.882261888109761,0.09093705462583697,87.33536585365853
moderate_all_scores,moderate,,by_market,TWSE,,,,,,2684,2445,239,0.9109538002980626,0.7480572597137014,0.6973415132924335,0.01968400676622326,0.018518518518518517,0.014808921106961154,0.013648314814814815,2.8209769283491566,2966090.02922,-262275.07735,1246990270.1002045,6.232111939083691,0.0870044913365497,89.45398773006134
moderate_all_scores,moderate,,by_year,,2023,,,,,1153,1044,109,0.9054640069384216,0.7097701149425287,0.6637931034482759,0.01522962018457563,0.015296423035301687,0.010371472835958686,0.010438782281887046,2.098781890934182,929285.78875,-260368.1540000001,773621234.2241379,7.122695523062809,0.08502347064376546,86.80076628352491
moderate_all_scores,moderate,,by_year,,2024,,,,,1290,1198,92,0.9286821705426357,0.7804674457429048,0.7353923205342237,0.02412926892189891,0.021684159931454963,0.019237171442087107,0.01680161339188222,4.403764001176174,1865833.62897,-184697.01209999993,917473565.7136894,6.576277307585048,0.09042158951195087,88.37228714524207
moderate_all_scores,moderate,,by_year,,2025,,,,,1056,1014,42,0.9602272727272727,0.7731755424063116,0.7169625246548323,0.018836184249629562,0.01764715652404996,0.01396473687602973,0.012780350260762689,3.5847961920292515,1089102.8200100001,-126798.77601999999,1032352722.7011834,5.686736082279482,0.08775754622361358,89.28994082840237
moderate_all_scores,moderate,,by_year,,2026,,,,,855,829,26,0.9695906432748538,0.7503015681544029,0.7044632086851629,0.02829433435778926,0.023192360163710776,0.02338600093761604,0.01830393315143247,5.502448402437844,1555971.37384,-65340.476349999895,1290417274.106152,4.588176670161373,0.0914198208034791,90.36791314837153
moderate_all_scores,moderate,,by_turnover_bucket,,,100m_200m,,,,1179,1099,80,0.9321458863443596,0.7443130118289354,0.6924476797088263,0.022913611208758698,0.019130434782608695,0.018026232549038818,0.014257845217391305,3.693966509587912,1604240.5857099998,-84473.44807999989,143672054.66696998,7.531833867768861,0.08624410167649574,74.95905368516833
moderate_all_scores,moderate,,by_turnover_bucket,,,200m_500m,,,,1362,1292,70,0.9486049926578561,0.7453560371517027,0.6996904024767802,0.02373206181621245,0.02038047240605876,0.01884120064059614,0.015503008944147537,4.193702592812695,2016216.94101,-56136.013600000035,319750084.3328173,6.131131690578881,0.08855544212546274,86.86532507739938
moderate_all_scores,moderate,,by_turnover_bucket,,,500m_1b,,,,826,774,52,0.937046004842615,0.751937984496124,0.7041343669250646,0.018438999338068033,0.01881019909578501,0.013568993561781439,0.013938858129510547,2.870631325977001,835706.16943,-116016.03820000001,708150962.6989664,5.624629235053601,0.0892839809989847,98.42377260981912
moderate_all_scores,moderate,,by_turnover_bucket,,,>=1b,,,,987,920,67,0.9321175278622087,0.7815217391304348,0.7336956521739131,0.018746536500246273,0.017154207295052366,0.013875136067474297,0.012289323040808955,3.0194027140661452,984029.91542,-142036.3513,3156776020.806522,4.708752820350275,0.09082722895919108,99.08152173913044
moderate_all_scores,moderate,,by_volume_shock_bucket,,,,2_5x,,,2465,2323,142,0.9423935091277891,0.7709857942315971,0.7287989668532071,0.02312196020353518,0.020434227330779056,0.01823359559481349,0.015556554278416346,3.866832217385443,3385889.09611,-180132.27795000002,1190467487.2509685,3.2602124157877626,0.09042352903664937,92.3073611708997
moderate_all_scores,moderate,,by_volume_shock_bucket,,,,5_10x,,,1305,1239,66,0.9494252873563218,0.7425343018563357,0.6892655367231638,0.020295754795397795,0.018421052631578946,0.015418509954555862,0.01355122894736842,3.442398608966453,1534065.4336400002,-69795.19020000007,755525687.1920904,6.9009835086781095,0.0880210091247882,91.0815173527038
moderate_all_scores,moderate,,by_volume_shock_bucket,,,,>=10x,,,584,523,61,0.8955479452054794,0.7093690248565966,0.6462715105162524,0.016259517989585918,0.014799154334038054,0.011397725807825292,0.00994345243128964,2.4792599891075815,520239.08181999996,-29018.9871,615302451.2294455,16.750728830654843,0.0817416111787525,66.2810707456979
moderate_all_scores,moderate,,by_range_pct_bucket,,,,,0,,40,0,40,0.0,,,,,,,,0.0,0.0,,,,
