summary_level,market,year,month,turnover_bucket,volume_ratio_20d_bucket,consecutive_limit_up_count,day0_turnover_bucket,day0_price_bucket,day0_volume_shock_bucket,prior_5d_return_bucket,prior_20d_return_bucket,event_count,day1_observation_count,avg_day0_return,median_day0_turnover_twd,median_day0_close,avg_consecutive_limit_up_count,avg_prior_consecutive_limit_up_count,first_limit_up_rate,day_minus1_positive_rate,avg_overnight_cost_bps,avg_daytrade_open_to_close_cost_bps,total_overnight_net_pnl,overnight_profit_factor,overnight_max_drawdown,total_daytrade_open_to_close_net_pnl,daytrade_open_to_close_profit_factor,daytrade_open_to_close_max_drawdown,mean_day1_open_gap,median_day1_open_gap,t_stat_day1_open_gap,p_value_day1_open_gap_gt_0,mean_day1_high_gap,median_day1_high_gap,t_stat_day1_high_gap,p_value_day1_high_gap_gt_0,mean_day1_low_gap,median_day1_low_gap,t_stat_day1_low_gap,p_value_day1_low_gap_gt_0,mean_day1_close_gap,median_day1_close_gap,t_stat_day1_close_gap,p_value_day1_close_gap_gt_0,mean_day1_open_to_close,median_day1_open_to_close,t_stat_day1_open_to_close,p_value_day1_open_to_close_gt_0,mean_day1_open_to_low,median_day1_open_to_low,t_stat_day1_open_to_low,p_value_day1_open_to_low_gt_0,mean_day1_open_to_high,median_day1_open_to_high,t_stat_day1_open_to_high,p_value_day1_open_to_high_gt_0,mean_overnight_net_return,median_overnight_net_return,t_stat_overnight_net_return,p_value_overnight_net_return_gt_0,mean_daytrade_net_open_to_close_return,median_daytrade_net_open_to_close_return,t_stat_daytrade_net_open_to_close_return,p_value_daytrade_net_open_to_close_return_gt_0,win_day1_open_gap_rate,win_overnight_net_rate,win_day1_open_to_close_rate,win_daytrade_net_open_to_close_rate
full_cross_section,TPEX,2023,2023-02,500m_1b,2_3,2,,100_200,2_5x,,,1,1,0.09649122807017552,721388999.0,125.0,2.0,1.0,0.0,1.0,49.22768000000001,32.14313953488368,3384.654,inf,0.0,-4914.6465,0.0,-4914.6465,0.03200000000000003,0.03200000000000003,,,0.04400000000000004,0.04400000000000004,,,-0.07599999999999996,-0.07599999999999996,,,-0.0040000000000000036,-0.0040000000000000036,,,-0.03488372093023251,-0.03488372093023251,,,-0.10465116279069764,-0.10465116279069764,,,0.011627906976744207,0.011627906976744207,,,0.027077232,0.027077232,,,-0.038098034883720926,-0.038098034883720926,,,1.0,1.0,0.0,0.0
full_cross_section,TPEX,2023,2023-02,500m_1b,3_5,1,,100_200,2_5x,,,2,2,0.09764588859416445,813162705.5,120.75,1.0,0.0,1.0,1.0,49.06439680082555,33.259344179532285,5315.9395,inf,0.0,1676.0985,1.427898654738629,-3917.0455,0.027812177502579916,0.027812177502579916,1.7331189710610917,0.041537262553346076,0.08353973168214657,0.08353973168214657,6.450199203187227,5.5851614346013496e-11,0.005546955624354977,0.005546955624354977,0.22051282051281926,0.41273589438961794,0.04040247678018577,0.04040247678018577,0.7203311867525293,0.23566055367689395,0.011644192560745226,0.011644192560745226,0.3002939941201172,0.3819764569819352,-0.021806396977395615,-0.021806396977395615,-2.3699115044247665,0.99110382833453,0.054279851475473984,0.054279851475473984,14.063291139240416,3.1923267318197573e-45,0.022905737822497423,0.022905737822497423,1.4329607441665861,0.0759345280692548,0.008318258142792,0.008318258142792,0.2150367985211474,0.4148693142623112,1.0,1.0,0.5,0.5
full_cross_section,TPEX,2023,2023-02,500m_1b,3_5,1,,200_500,2_5x,,,1,1,0.09940652818991103,935277267.0,370.5,1.0,0.0,1.0,1.0,49.084979757085016,31.689199475065585,8681.4015,inf,0.0,-21707.3585,0.0,-21707.3585,0.028340080971659853,0.028340080971659853,,,0.04183535762483137,0.04183535762483137,,,-0.055330634278002666,-0.055330634278002666,,,-0.026990553306342813,-0.026990553306342813,,,-0.0538057742782152,-0.0538057742782152,,,-0.0813648293963255,-0.0813648293963255,,,0.013123359580052396,0.013123359580052396,,,0.023431582995951418,0.023431582995951418,,,-0.05697469422572178,-0.05697469422572178,,,1.0,1.0,0.0,0.0
full_cross_section,TPEX,2023,2023-02,500m_1b,3_5,2,,20_50,2_5x,,,1,1,0.0992063492063493,676211401.0,41.55,2.0,1.0,0.0,1.0,49.83754512635379,35.19138755980859,42.92500000000001,inf,0.0,1152.9,inf,0.0,0.006016847172081841,0.006016847172081841,,,0.0673886883273167,0.0673886883273167,,,0.002406738868832692,0.002406738868832692,,,0.0373044524669075,0.0373044524669075,,,0.031100478468899517,0.031100478468899517,,,-0.0035885167464114742,-0.0035885167464114742,,,0.061004784688995395,0.061004784688995395,,,0.0010330926594464503,0.0010330926594464503,,,0.02758133971291866,0.02758133971291866,,,1.0,1.0,1.0,1.0
full_cross_section,TPEX,2023,2023-02,500m_1b,5_10,1,,20_50,5_10x,,,1,1,0.09954233409610969,653637851.0,48.05,1.0,0.0,1.0,1.0,48.25182101977107,33.070907194994795,-331.85,0.0,-331.85,-808.575,0.0,-808.575,-0.002081165452653355,-0.002081165452653355,,,0.015608740894901052,0.015608740894901052,,,-0.037460978147762725,-0.037460978147762725,,,-0.015608740894901163,-0.015608740894901163,,,-0.01355578727841511,-0.01355578727841511,,,-0.035453597497393186,-0.035453597497393186,,,0.017726798748696426,0.017726798748696426,,,-0.006906347554630593,-0.006906347554630593,,,-0.016862877997914496,-0.016862877997914496,,,0.0,0.0,0.0,0.0
full_cross_section,TPEX,2023,2023-02,500m_1b,5_10,2,,100_200,5_10x,,,1,1,0.09904153354632594,882493398.0,172.0,2.0,1.0,0.0,1.0,50.92691860465112,32.59097297297297,12124.057,inf,0.0,-3602.933,0.0,-3602.933,0.07558139534883712,0.07558139534883712,,,0.09883720930232553,0.09883720930232553,,,0.008720930232558155,0.008720930232558155,,,0.058139534883721034,0.058139534883721034,,,-0.01621621621621616,-0.01621621621621616,,,-0.06216216216216219,-0.06216216216216219,,,0.021621621621621623,0.021621621621621623,,,0.07048870348837209,0.07048870348837209,,,-0.019475313513513514,-0.019475313513513514,,,1.0,1.0,0.0,0.0
full_cross_section,TPEX,2023,2023-02,500m_1b,>=10,1,,10_20,>=10x,,,1,1,0.09661835748792269,635582361.0,11.35,1.0,0.0,1.0,1.0,75.70484581497797,59.173913043478294,64.075,inf,0.0,-418.05,0.0,-418.05,0.013215859030837107,0.013215859030837107,,,0.022026431718061623,0.022026431718061623,,,-0.03524229074889873,-0.03524229074889873,,,-0.017621145374449254,-0.017621145374449254,,,-0.030434782608695587,-0.030434782608695587,,,-0.047826086956521796,-0.047826086956521796,,,0.008695652173912993,0.008695652173912993,,,0.005645374449339207,0.005645374449339207,,,-0.03635217391304348,-0.03635217391304348,,,1.0,1.0,0.0,0.0
full_cross_section,TPEX,2023,2023-02,500m_1b,>=10,1,,50_100,>=10x,,,1,1,0.09887005649717517,629418538.0,77.8,1.0,0.0,1.0,1.0,49.533586118251854,32.594499381953035,2714.6287,inf,0.0,-1563.6895,0.0,-1563.6895,0.03984575835475579,0.03984575835475579,,,0.05398457583547556,0.05398457583547556,,,-0.02185089974293064,-0.02185089974293064,,,0.023136246786632286,0.023136246786632286,,,-0.016069221260816002,-0.016069221260816002,,,-0.05933250927070466,-0.05933250927070466,,,0.013597033374536327,0.013597033374536327,,,0.0348923997429306,0.0348923997429306,,,-0.019328671199011126,-0.019328671199011126,,,1.0,1.0,0.0,0.0
full_cross_section,TPEX,2023,2023-02,>=1b,2_3,1,,100_200,2_5x,,,1,1,0.09947643979057585,1436477208.0,105.0,1.0,0.0,1.0,0.0,48.72266666666668,32.41948598130841,1488.412,inf,0.0,-2846.8885,0.0,-2846.8885,0.01904761904761898,0.01904761904761898,,,0.023809523809523725,0.023809523809523725,,,-0.02857142857142858,-0.02857142857142858,,,-0.004761904761904745,-0.004761904761904745,,,-0.02336448598130836,-0.02336448598130836,,,-0.04672897196261683,-0.04672897196261683,,,0.004672897196261738,0.004672897196261738,,,0.014175352380952381,0.014175352380952381,,,-0.026606434579439252,-0.026606434579439252,,,1.0,1.0,0.0,0.0
full_cross_section,TPEX,2023,2023-02,>=1b,2_3,1,,200_500,2_5x,,,3,3,0.09945414938045742,1904260239.0,277.0,1.0,0.0,1.0,0.6666666666666666,48.66137123859832,33.98419811669274,12270.061000000002,inf,0.0,44623.126000000004,16.271746168641386,-2921.9400000000023,0.017475538307215006,0.018162393162393098,10.98030058308166,2.376697696678084e-28,0.06814895555969687,0.08810572687224671,2.7020544228352668,0.0034456240792100873,-0.0036671017264697423,0.007478632478632452,-0.2225293976188452,0.5880491045413238,0.06013356091283543,0.07488986784140961,2.2022537862372746,0.013823693319164445,0.04185902945780495,0.05399568034557234,1.6411804738889362,0.05037997886225079,-0.020825023568043572,-0.01049317943336836,-1.4169825585029359,0.9217559865484788,0.049737402746660754,0.06695464362850978,2.131275889396407,0.016533210084523624,0.01260940118335519,0.013293577991452992,7.95380158747052,9.043686018810156e-16,0.038460609646135645,0.05056814470842332,1.5115637733150318,0.06532243672344798,1.0,1.0,0.6666666666666666,0.6666666666666666
full_cross_section,TPEX,2023,2023-02,>=1b,2_3,1,,50_100,2_5x,,,1,1,0.09929906542056077,1429405049.0,94.1,1.0,0.0,1.0,1.0,47.77282678002126,31.237136752136767,-949.5423000000001,0.0,-949.5423000000001,-7092.3796,0.0,-7092.3796,-0.005313496280552554,-0.005313496280552554,,,0.002125398512221155,0.002125398512221155,,,-0.07757704569606794,-0.07757704569606794,,,-0.07757704569606794,-0.07757704569606794,,,-0.07264957264957261,-0.07264957264957261,,,-0.07264957264957261,-0.07264957264957261,,,0.007478632478632452,0.007478632478632452,,,-0.01009077895855473,-0.01009077895855473,,,-0.07577328632478633,-0.07577328632478633,,,0.0,0.0,0.0,0.0
full_cross_section,TPEX,2023,2023-02,>=1b,3_5,1,,100_200,2_5x,,,1,1,0.09830508474576272,1436213782.0,162.0,1.0,0.0,1.0,1.0,48.10033950617284,32.68473846153846,-279.2255,0.0,-279.2255,-2531.127,0.0,-2531.127,0.0030864197530864335,0.0030864197530864335,,,0.03703703703703698,0.03703703703703698,,,-0.01851851851851849,-0.01851851851851849,,,-0.0092592592592593,-0.0092592592592593,,,-0.012307692307692353,-0.012307692307692353,,,-0.021538461538461506,-0.021538461538461506,,,0.03384615384615386,0.03384615384615386,,,-0.0017236141975308643,-0.0017236141975308643,,,-0.015576166153846153,-0.015576166153846153,,,1.0,0.0,0.0,0.0
full_cross_section,TPEX,2023,2023-02,>=1b,3_5,2,,>=500,2_5x,,,1,1,0.09829059829059839,6356901215.0,514.0,2.0,1.0,0.0,1.0,49.193696498054486,32.889471698113205,13471.444,inf,0.0,-3743.142,0.0,-3743.142,0.03112840466926059,0.03112840466926059,,,0.048638132295719894,0.048638132295719894,,,0.011673151750972721,0.011673151750972721,,,0.027237354085603016,0.027237354085603016,,,-0.0037735849056603765,-0.0037735849056603765,,,-0.018867924528301883,-0.018867924528301883,,,0.016981132075471805,0.016981132075471805,,,0.026209035019455252,0.026209035019455252,,,-0.007062532075471698,-0.007062532075471698,,,1.0,1.0,0.0,0.0
full_cross_section,TPEX,2023,2023-02,>=1b,5_10,1,,50_100,5_10x,,,1,1,0.09937106918238992,1004127154.0,87.4,1.0,0.0,1.0,1.0,46.90933638443934,32.359082352941165,-2809.9876,0.0,-2809.9876,-2475.0522,0.0,-2475.0522,-0.027459954233409634,-0.027459954233409634,,,-0.020594965675057364,-0.020594965675057364,,,-0.07093821510297482,-0.07093821510297482,,,-0.052631578947368474,-0.052631578947368474,,,-0.025882352941176467,-0.025882352941176467,,,-0.04470588235294115,-0.04470588235294115,,,0.007058823529411784,0.007058823529411784,,,-0.032150887871853544,-0.032150887871853544,,,-0.029118261176470588,-0.029118261176470588,,,0.0,0.0,0.0,0.0
full_cross_section,TPEX,2023,2023-03,100m_200m,2_3,1,,100_200,2_5x,,,1,1,0.098901098901099,196987972.0,150.0,1.0,0.0,1.0,1.0,47.980000000000004,35.05913333333346,-719.7,0.0,-719.7,12474.113,inf,0.0,0.0,0.0,,,0.10000000000000009,0.10000000000000009,,,-0.033333333333333326,-0.033333333333333326,,,0.08666666666666667,0.08666666666666667,,,0.08666666666666667,0.08666666666666667,,,-0.033333333333333326,-0.033333333333333326,,,0.10000000000000009,0.10000000000000009,,,-0.004798,-0.004798,,,0.08316075333333332,0.08316075333333332,,,0.0,0.0,1.0,1.0
full_cross_section,TPEX,2023,2023-03,100m_200m,2_3,1,,50_100,2_5x,,,1,1,0.09999999999999987,174418594.0,53.9,1.0,0.0,1.0,0.0,47.76298701298701,33.114272388059696,-557.4425,0.0,-557.4425,122.5075,inf,0.0,-0.005565862708719838,-0.005565862708719838,,,0.0575139146567718,0.0575139146567718,,,-0.033395176252319025,-0.033395176252319025,,,0.0,0.0,,,0.005597014925373012,0.005597014925373012,,,-0.027985074626865725,-0.027985074626865725,,,0.06343283582089554,0.06343283582089554,,,-0.010342161410018553,-0.010342161410018553,,,0.002285587686567164,0.002285587686567164,,,0.0,0.0,1.0,1.0
full_cross_section,TPEX,2023,2023-03,100m_200m,3_5,1,,10_20,2_5x,,,1,1,0.09749303621169925,130618233.0,19.7,1.0,0.0,1.0,0.0,61.90355329949236,43.20388349514565,778.05,inf,0.0,-1339.0,0.0,-1339.0,0.045685279187817285,0.045685279187817285,,,0.045685279187817285,0.045685279187817285,,,-0.022842639593908642,-0.022842639593908642,,,-0.01776649746192882,-0.01776649746192882,,,-0.06067961165048541,-0.06067961165048541,,,-0.06553398058252435,-0.06553398058252435,,,0.0,0.0,,,0.03949492385786802,0.03949492385786802,,,-0.065,-0.065,,,1.0,1.0,0.0,0.0
full_cross_section,TPEX,2023,2023-03,100m_200m,3_5,1,,20_50,2_5x,,,6,6,0.0995617217354307,114374109.5,26.25,1.0,0.0,1.0,0.8333333333333334,56.35180153006039,40.542589320311,3354.725,19.57287197231834,-180.625,3890.0249999999965,7.500167098337364,-342.625,0.026057151253558213,0.016201015965166876,2.3644662984640306,0.009028035042875499,0.07499448190086537,0.07707173136065171,7.963487847952905,8.362822268212291e-16,0.001338148151842744,-0.007077549663369598,0.17682593563976412,0.4298225581815772,0.050375777314368965,0.03547386448089784,3.2433464320619936,0.0005906723751678672,0.023969826846703474,0.014834927922993568,1.6114700158805935,0.05353865869827891,-0.023819246633881075,-0.026275289702813065,-3.3139000676875296,0.9995399780843948,0.04823538613937395,0.04116098973303073,3.525161528904594,0.00021161231942853892,0.02042197110055221,0.01062036465892598,1.8571354711122487,0.03164594139289857,0.019915567914672336,0.010934804395706788,1.3356585404622643,0.09083045322003593,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666
full_cross_section,TPEX,2023,2023-03,100m_200m,3_5,1,,50_100,2_5x,,,1,1,0.09950248756218905,116858232.0,88.4,1.0,0.0,1.0,1.0,48.68570135746607,33.16658888888889,1169.6184,inf,0.0,401.5007,inf,0.0,0.018099547511312153,0.018099547511312153,,,0.07805429864253388,0.07805429864253388,,,0.018099547511312153,0.018099547511312153,,,0.02601809954751122,0.02601809954751122,,,0.007777777777777883,0.007777777777777883,,,0.0,0.0,,,0.05888888888888877,0.05888888888888877,,,0.013230977375565611,0.013230977375565611,,,0.004461118888888889,0.004461118888888889,,,1.0,1.0,1.0,1.0
full_cross_section,TPEX,2023,2023-03,100m_200m,3_5,2,,20_50,2_5x,,,1,1,0.09879032258064524,117695029.0,27.25,2.0,1.0,0.0,1.0,56.92660550458722,39.448275862069,1594.875,inf,0.0,835.6,inf,0.0,0.06422018348623859,0.06422018348623859,,,0.09908256880733934,0.09908256880733934,,,0.06422018348623859,0.06422018348623859,,,0.09908256880733934,0.09908256880733934,,,0.03275862068965507,0.03275862068965507,,,0.0,0.0,,,0.03275862068965507,0.03275862068965507,,,0.05852752293577981,0.05852752293577981,,,0.028813793103448275,0.028813793103448275,,,1.0,1.0,1.0,1.0
full_cross_section,TPEX,2023,2023-03,100m_200m,3_5,3,,50_100,2_5x,,,1,1,0.09950859950859936,139186490.0,89.5,3.0,2.0,0.0,1.0,46.49881564245811,36.10065040650423,-3816.1644,0.0,-3816.1644,10889.1734,inf,0.0,-0.03798882681564253,-0.03798882681564253,,,0.09832402234636861,0.09832402234636861,,,-0.03910614525139666,-0.03910614525139666,,,0.08715083798882683,0.08715083798882683,,,0.13008130081300817,0.13008130081300817,,,-0.0011614401858303092,-0.0011614401858303092,,,0.14169570267131237,0.14169570267131237,,,-0.04263870837988827,-0.04263870837988827,,,0.12647123577235772,0.12647123577235772,,,0.0,0.0,1.0,1.0
full_cross_section,TPEX,2023,2023-03,100m_200m,5_10,1,,20_50,5_10x,,,3,3,0.09937646286068473,123283237.0,28.9,1.0,0.0,1.0,1.0,55.28484651556925,39.2766718193455,1523.2,inf,0.0,-1042.2250000000001,0.5905859014397108,-2545.65,0.021436029802853973,0.021531100478469067,2.566179721934987,0.005141276783166311,0.05249391995106286,0.043824701195219085,2.1681612176641427,0.015073211212914462,-0.01755602198231602,-0.0292164674634795,-0.8748911400140907,0.8091834298337188,0.023106663134423222,0.009296148738379806,0.5790467773801585,0.28127880526380944,0.0015422956102353706,-0.02564102564102566,0.04156171784663224,0.4834240457941803,-0.03812230152436343,-0.05154639175257736,-1.971469151488809,0.9756648809242373,0.03040827499167868,0.00859106529209619,1.3655531906655058,0.08603962361224154,0.015907545151296967,0.015541866028708133,1.88953628579179,0.029410002706600376,-0.002385371571699104,-0.029115384615384616,-0.06477148449653995,0.5258220270827004,1.0,1.0,0.3333333333333333,0.3333333333333333
full_cross_section,TPEX,2023,2023-03,100m_200m,5_10,1,,50_100,5_10x,,,2,2,0.09833480239962111,116351496.0,60.9,1.0,0.0,1.0,1.0,48.52336296467958,32.37034198338428,909.7551000000001,3.153187516197631,-422.5155,-3399.4464,0.0,-3399.4464,0.013935957032048807,0.013935957032048807,0.9036506673738249,0.18309033281010895,0.044081682729664506,0.044081682729664506,1.2027001896827456,0.11454618024750408,-0.021280859359025073,-0.021280859359025073,-2.5223784133139553,0.9941717880559336,-0.012016576468503293,-0.012016576468503293,-4.227817745803337,0.9999882015597162,-0.025413006111535574,-0.025413006111535574,-2.1142005958292023,0.9827509309925027,-0.03463601349630774,-0.03463601349630774,-5.444027517198267,0.999999973955416,0.029419722434428253,0.029419722434428253,1.435728155339805,0.07553985514911396,0.009083620735580791,0.009083620735580791,0.5913156753259188,0.2771544642759571,-0.028650040309873948,-0.028650040309873948,-2.3892330381817364,0.9915582053945802,0.5,0.5,0.0,0.0
full_cross_section,TPEX,2023,2023-03,100m_200m,5_10,2,,20_50,5_10x,,,2,2,0.09857303394610195,120623662.0,23.950000000000003,2.0,1.0,0.0,1.0,57.063372672689816,41.165261953072154,-22.475000000000023,0.9428589588762474,-393.32500000000005,-1547.6750000000002,0.0,-1547.6750000000002,0.006643183105891182,0.006643183105891182,0.40906017579445253,0.3412477504278525,0.016940665943419808,0.016940665943419808,0.6383647798742124,0.2616181260527489,-0.030303895430807748,-0.030303895430807748,-1.2928885973953008,0.9019752041068988,-0.02000641259327912,-0.02000641259327912,-0.5930217419606836,0.7234166990962323,-0.026761094636075233,-0.026761094636075233,-1.5023731288791617,0.9334996139814559,-0.03682820873003495,-0.03682820873003495,-4.754827875734698,0.9999990069221966,0.010067114093959662,0.010067114093959662,1.0,0.15865525393145705,0.0009368458386222588,0.0009368458386222588,0.0584225307941373,0.47670603422131363,-0.030877620831382343,-0.030877620831382343,-1.7487206836377887,0.9598303435333431,0.5,0.5,0.0,0.0
full_cross_section,TPEX,2023,2023-03,100m_200m,>=10,1,,20_50,>=10x,,,5,5,0.09937463278259266,165692710.0,27.4,1.0,0.0,1.0,0.8,53.87214509781203,37.93762652397872,-9.0,0.9911141827516414,-962.9,-4522.975,0.029347225426393186,-4522.975,0.0074663051350895016,0.0036496350364965124,0.9264995123066948,0.17709322521918128,0.01775334169949829,0.01538461538461533,2.992043455876384,0.00138558406670967,-0.03467887502699174,-0.032478632478632474,-8.217036681406848,0.9999999999999999,-0.020557403816759967,-0.025974025974025983,-3.2763912628742444,0.9994742860453647,-0.02752789530830537,-0.036363636363636376,-2.5203430151504693,0.994137973911058,-0.04158732597438124,-0.04387568555758692,-4.738718426556354,0.9999989246294336,0.010298485700937388,0.01279707495429605,2.75069089283397,0.0029734865230108274,0.0020790906253082505,-0.0018229927007299266,0.2614756692302161,0.39686285509257313,-0.03132165796070321,-0.04024545454545454,-2.861601196993169,0.997892465417199,0.6,0.4,0.2,0.2
full_cross_section,TPEX,2023,2023-03,100m_200m,>=10,1,,50_100,>=10x,,,2,2,0.09954954954954964,132809069.0,81.2,1.0,0.0,1.0,0.0,48.085838301043225,32.87383670968424,-480.36490000000003,0.7007203546959685,-1605.0704,-1135.1452,0.49640756046218104,-2254.095,0.002714498616137928,0.002714498616137928,0.16190476190476014,0.43569042641996436,0.05047902916755376,0.05047902916755376,2.1437613019891426,0.01602600875539403,-0.03289333617202472,-0.03289333617202472,-4.753846153846146,0.999999002085338,-0.0020757930593997,-0.0020757930593997,-0.4698795180723225,0.6807794508031473,-0.004425314310785744,-0.004425314310785744,-0.21020481494790264,0.5832460891328485,-0.035357126647200365,-0.035357126647200365,-3.831147540983631,0.999936226505524,0.04753544033768553,0.04753544033768553,7.96539485359364,8.23485126709353e-16,-0.002094085213966362,-0.002094085213966362,-0.12538944264321514,0.5498923771491808,-0.007712697981754089,-0.007712697981754089,-0.3672383158948227,0.6432793695014805,0.5,0.5,0.5,0.5
full_cross_section,TPEX,2023,2023-03,100m_200m,>=10,2,,10_20,>=10x,,,1,1,0.09665427509293689,130810175.0,14.75,2.0,1.0,0.0,1.0,67.11864406779661,51.64406779661016,-99.0,0.0,-99.0,-426.175,0.0,-426.175,0.0,0.0,,,0.04067796610169494,0.04067796610169494,,,-0.03389830508474578,-0.03389830508474578,,,-0.023728813559321993,-0.023728813559321993,,,-0.023728813559321993,-0.023728813559321993,,,-0.03389830508474578,-0.03389830508474578,,,0.04067796610169494,0.04067796610169494,,,-0.006711864406779661,-0.006711864406779661,,,-0.02889322033898305,-0.02889322033898305,,,0.0,0.0,0.0,0.0
full_cross_section,TPEX,2023,2023-03,100m_200m,>=10,2,,20_50,>=10x,,,1,1,0.09825327510917026,179350876.0,25.15,2.0,1.0,0.0,1.0,57.087475149105416,39.769230769230724,706.425,inf,0.0,-903.4,0.0,-903.4,0.03379721669980129,0.03379721669980129,,,0.037773359840954424,0.037773359840954424,,,-0.02982107355864816,-0.02982107355864816,,,0.001988071570576677,0.001988071570576677,,,-0.03076923076923077,-0.03076923076923077,,,-0.06153846153846154,-0.06153846153846154,,,0.0038461538461538325,0.0038461538461538325,,,0.028088469184890653,0.028088469184890653,,,-0.03474615384615384,-0.03474615384615384,,,1.0,1.0,0.0,0.0
full_cross_section,TPEX,2023,2023-03,100m_200m,>=10,2,,50_100,>=10x,,,1,1,0.09546925566343045,199707433.0,67.7,2.0,1.0,0.0,1.0,48.15277695716396,32.980000000000004,-25.994299999999953,0.0,-25.994299999999953,-224.264,0.0,-224.264,0.004431314623338123,0.004431314623338123,,,0.010339734121122657,0.010339734121122657,,,-0.03988183161004433,-0.03988183161004433,,,0.004431314623338123,0.004431314623338123,,,0.0,0.0,,,-0.044117647058823484,-0.044117647058823484,,,0.00588235294117645,0.00588235294117645,,,-0.0003839630723781382,-0.0003839630723781382,,,-0.003298,-0.003298,,,1.0,0.0,0.0,0.0
full_cross_section,TPEX,2023,2023-03,100m_200m,>=10,4,,50_100,>=10x,,,1,1,0.09845559845559859,195923136.0,56.9,4.0,3.0,0.0,1.0,50.7894727592266,33.569918032786866,3811.0079,inf,0.0,1295.2235,inf,0.0,0.07205623901581726,0.07205623901581726,,,0.09841827768014055,0.09841827768014055,,,0.06854130052724083,0.06854130052724083,,,0.09841827768014055,0.09841827768014055,,,0.024590163934426146,0.024590163934426146,,,-0.003278688524590234,-0.003278688524590234,,,0.024590163934426146,0.024590163934426146,,,0.06697729173989456,0.06697729173989456,,,0.021233172131147542,0.021233172131147542,,,1.0,1.0,1.0,1.0
full_cross_section,TPEX,2023,2023-03,100m_200m,>=10,5,,50_100,>=10x,,,1,1,0.09841827768014055,165481749.0,62.5,5.0,4.0,0.0,1.0,47.35616000000002,35.749577235772435,-1295.976,0.0,-1295.976,6880.1401,inf,0.0,-0.016000000000000014,-0.016000000000000014,,,0.09759999999999991,0.09759999999999991,,,-0.01760000000000006,-0.01760000000000006,,,0.09759999999999991,0.09759999999999991,,,0.11544715447154452,0.11544715447154452,,,-0.001626016260162677,-0.001626016260162677,,,0.11544715447154452,0.11544715447154452,,,-0.020735616000000002,-0.020735616000000002,,,0.11187219674796747,0.11187219674796747,,,0.0,0.0,1.0,1.0
full_cross_section,TPEX,2023,2023-03,200m_500m,2_3,1,,100_200,2_5x,,,2,2,0.09809936244436435,381624631.0,159.5,1.0,0.0,1.0,1.0,49.66811452513967,33.410265011017266,13909.0035,21.706549604001665,-671.7199999999993,1390.8215,1.1445779932577052,-9619.87,0.04329608938547491,0.04329608938547491,1.0,0.15865525393145705,0.09151037509976068,0.09151037509976068,18.606490872210976,1.4233082607564929e-77,-0.0009377494014365939,-0.0009377494014365939,-0.04576436222006047,0.5182509680687644,0.05922785315243417,0.05922785315243417,2.584675663909458,0.004873531929417219,0.01793518178479614,0.01793518178479614,0.27933080717809344,0.38999548305375775,-0.04156261476312895,-0.04156261476312895,-2.0642954856361166,0.9805051456060881,0.048214285714285765,0.048214285714285765,1.0000000000000002,0.158655253931457,0.0383292779329609,0.0383292779329609,0.8887479055029107,0.18706928939804487,0.014594155283694454,0.014594155283694454,0.22784271155928967,0.4098842604076335,0.5,0.5,0.5,0.5
full_cross_section,TPEX,2023,2023-03,200m_500m,2_3,1,,20_50,2_5x,,,1,1,0.09943714821763616,379196451.0,29.3,1.0,0.0,1.0,1.0,54.48805460750855,37.066666666666634,540.35,inf,0.0,-2011.2,0.0,-2011.2,0.023890784982935065,0.023890784982935065,,,0.04266211604095571,0.04266211604095571,,,-0.04095563139931735,-0.04095563139931735,,,-0.04095563139931735,-0.04095563139931735,,,-0.06333333333333324,-0.06333333333333324,,,-0.06333333333333324,-0.06333333333333324,,,0.018333333333333313,0.018333333333333313,,,0.0184419795221843,0.0184419795221843,,,-0.06704,-0.06704,,,1.0,1.0,0.0,0.0
full_cross_section,TPEX,2023,2023-03,200m_500m,2_3,1,,50_100,2_5x,,,1,1,0.09892473118279566,382224595.0,51.1,1.0,0.0,1.0,0.0,49.200821917808234,31.646546489563637,1348.5837999999999,inf,0.0,-3166.7773,0.0,-3166.7773,0.03131115459882583,0.03131115459882583,,,0.0547945205479452,0.0547945205479452,,,-0.02935420743639927,-0.02935420743639927,,,-0.0273972602739726,-0.0273972602739726,,,-0.05692599620493355,-0.05692599620493355,,,-0.05882352941176472,-0.05882352941176472,,,0.022770398481973375,0.022770398481973375,,,0.026391072407045007,0.026391072407045007,,,-0.06009065085388995,-0.06009065085388995,,,1.0,1.0,0.0,0.0
