market,min_turnover_twd,min_volume_ratio_20d,market_regime_filter,ranking_method,momentum_cap,weak_sector_handling,strategy_name,family,config_hash,correlation_with_champion_daily_returns,combined_total_net_pnl,combined_final_equity,combined_total_return,combined_cagr_like,combined_max_drawdown_twd,combined_max_drawdown_pct,combined_daily_sharpe_like,combined_improves_cagr,combined_improves_drawdown,diversification_score,robust_score
BOTH,1000000000.0,1.5,avoid_weak_day,day0_turnover_twd,30_80,technology_industrials_only,focused_challenger_b3c5a5de,closed_limit_up_with_market_regime_filter,747ffa6af697,0.6554568133443281,3712526.2331917873,5712526.233191787,1.8562631165958936,0.5346576367860256,-80197.30742825288,-0.014014715376314301,8.187088886111725,False,True,0.3536630553539765,9.640612578915487
TPEX,1000000000.0,2.0,avoid_weak_day,volume_ratio_20d,30_80,avoid_healthcare_materials,focused_challenger_4f4436f3,closed_limit_up_with_market_regime_filter,5e05f544ba75,0.6564149163904563,3722410.173012308,5722410.173012308,1.8612050865061538,0.5357407113136825,-80289.23133239523,-0.014006325992275897,8.192375356133516,False,True,0.35271334169188673,9.674162553336522
BOTH,1000000000.0,1.5,avoid_weak_day,composite_score,30_80,technology_industrials_only,focused_challenger_f3d9e48b,closed_limit_up_with_market_regime_filter,78766f3b3816,0.6559991783710529,3716790.461560595,5716790.461560595,1.8583952307802973,0.5351250435855324,-80236.94572835881,-0.014011088690503642,8.18977439088718,False,True,0.3531243170130624,9.655426997174569
BOTH,1000000000.0,2.0,avoid_weak_day,fill_quality_score,30_80,technology_industrials_only,focused_challenger_1c5271d9,closed_limit_up_with_market_regime_filter,c42ba9afc83b,0.6560244089677942,3718213.387784736,5718213.387784736,1.8591066938923682,0.5352809661851143,-80250.17724340968,-0.014009880553158095,8.198710415148796,False,True,0.35310029455366665,9.660136334861413
TPEX,1000000000.0,2.0,avoid_weak_day,volume_ratio_20d,30_80,technology_industrials_only,focused_challenger_e0269252,closed_limit_up_with_market_regime_filter,bd53302a1bf1,0.6564149163904563,3722410.173012308,5722410.173012308,1.8612050865061538,0.5357407113136825,-80289.23133239523,-0.014006325992275897,8.192375356133516,False,True,0.35271334169188673,9.674162553336522
TPEX,1000000000.0,2.0,avoid_weak_day,composite_score,30_80,avoid_healthcare_materials,focused_challenger_0b3f53d5,closed_limit_up_with_market_regime_filter,155a7ebee168,0.6559991783710529,3716790.461560595,5716790.461560595,1.8583952307802973,0.5351250435855324,-80236.94572835881,-0.014011088690503642,8.18977439088718,False,True,0.3531243170130624,9.655426997174569
BOTH,1000000000.0,2.0,avoid_weak_day,day0_turnover_twd,30_80,technology_industrials_only,focused_challenger_e1cbc135,closed_limit_up_with_market_regime_filter,212fc947cec5,0.6554568133443281,3712526.2331917873,5712526.233191787,1.8562631165958936,0.5346576367860256,-80197.30742825288,-0.014014715376314301,8.187088886111725,False,True,0.3536630553539765,9.640612578915487
TPEX,1000000000.0,2.0,avoid_weak_day,composite_score,30_80,technology_industrials_only,focused_challenger_b4910cd7,closed_limit_up_with_market_regime_filter,4d2fedc58769,0.6559991783710529,3716790.461560595,5716790.461560595,1.8583952307802973,0.5351250435855324,-80236.94572835881,-0.014011088690503642,8.18977439088718,False,True,0.3531243170130624,9.655426997174569
BOTH,1000000000.0,1.5,avoid_weak_day,volume_ratio_20d,30_80,technology_industrials_only,focused_challenger_66df5fe5,closed_limit_up_with_market_regime_filter,dc870545779a,0.6564149163904563,3722410.173012308,5722410.173012308,1.8612050865061538,0.5357407113136825,-80289.23133239523,-0.014006325992275897,8.192375356133516,False,True,0.35271334169188673,9.674162553336522
TPEX,1000000000.0,2.0,avoid_weak_day,day0_turnover_twd,30_80,technology_industrials_only,focused_challenger_dbef34d6,closed_limit_up_with_market_regime_filter,6ad7a312e92f,0.6554568133443281,3712526.2331917873,5712526.233191787,1.8562631165958936,0.5346576367860256,-80197.30742825288,-0.014014715376314301,8.187088886111725,False,True,0.3536630553539765,9.640612578915487
