summary_level,year,market,turnover_bucket,consecutive_limit_up_count,symbol,trades,win_rate,average_gross_return,median_gross_return,average_net_return,median_net_return,total_net_pnl,profit_factor,max_drawdown,worst_trade,best_trade,average_turnover_twd,average_volume_ratio_20d,average_entry_price,average_shares,total_buy_notional,trade_share,abs_net_pnl_share
by_symbol,,TPEX,,,4533,11,0.7272727272727273,0.03872667504753478,0.04697986577181208,0.03377767974152444,0.04199869127516778,32352.000150000025,9.578646388406996,-1807.5034500000002,-1807.5034500000002,8533.089,569278313.7272727,5.226304158564958,28.818181818181817,3272.7272727272725,949050.0,0.0025264124942581535,0.0034058491777700407
by_symbol,,TPEX,,,4534,5,0.4,0.02154329205498006,0.0,0.01666129475925769,-0.004797999999999999,7890.767150000014,5.250969627862453,-1420.7575,-1015.8063,7164.602550000014,169844566.0,4.57494766733796,29.0,3000.0,421100.0,0.0011483693155718878,0.0009905845660086235
by_symbol,,TPEX,,,4538,1,1.0,0.03787878787878788,0.03787878787878788,0.03293309848484848,0.03293309848484848,2608.3014,inf,0.0,2608.3014,2608.3014,150042933.0,8.47440216394719,26.4,3000.0,79200.0,0.00022967386311437759,0.00022267461851566448
by_symbol,,TPEX,,,4541,8,0.875,0.029028591903784828,0.024461083371615268,0.024117409423951974,0.01956770960754934,12688.204000000002,35.43330337293317,-368.4863999999998,-368.4864,3529.4504,1143710639.5,5.549249597260648,47.243750000000006,1625.0,594200.0,0.0018373909049150207,0.0011461275611957076
by_symbol,,TPEX,,,4542,4,1.0,0.05411322865661199,0.04808614856334899,0.049104241178079856,0.04310066067010049,15349.417400000008,inf,0.0,1218.0782,6162.306700000007,253637972.25,3.538315106873509,71.275,1250.0,330200.0,0.0009186954524575103,0.0013104028790471471
by_symbol,,TPEX,,,4543,12,0.75,0.022005619780435626,0.010838016944887174,0.01712181986891171,0.005997759516819059,13834.682449999993,8.22129661187098,-869.26995,-869.26995,6624.3722,451086291.1666667,6.079457699203826,50.68333333333333,1583.3333333333333,884650.0,0.002756086357372531,0.001508200031565867
by_symbol,,TPEX,,,4561,4,1.0,0.03266288242637817,0.03138396477812536,0.02773752984779772,0.02646359869945545,8188.4223999999995,inf,0.0,1351.9424,4019.4475,176318537.25,4.727462870675061,48.949999999999996,1500.0,286400.0,0.0009186954524575103,0.0006990579517248741
by_symbol,,TPEX,,,4563,3,0.6666666666666666,0.027660577116539634,0.035015447991761074,0.022754728526362247,0.030080922760041193,4488.8313,2.6529459022284603,-2715.6553,-2715.6553,4283.629,610542422.0,3.907701637115617,82.60000000000001,1000.0,247800.0,0.0006890215893431327,0.0008468974533402308
by_symbol,,TPEX,,,4577,3,0.6666666666666666,0.004513291337664547,0.008517887563884156,-0.0003023059852610063,0.003686676320272572,-386.11769999999996,0.846327227923208,-2512.5967,-2512.5967,1910.0711000000001,296737475.3333333,3.1414911701688375,47.416666666666664,1666.6666666666667,225800.0,0.0006890215893431327,0.000396044878771598
by_symbol,,TPEX,,,4707,1,1.0,0.03363914373088655,0.03363914373088655,0.028709984709479823,0.028709984709479823,2816.449499999971,inf,0.0,2816.449499999971,2816.449499999971,100794521.0,5.5923753044468985,16.35,6000.0,98100.00000000001,0.00022967386311437759,0.00024044453527538172
by_symbol,,TPEX,,,4711,1,0.0,0.0,0.0,-0.004798,-0.004798,-397.2744,0.0,-397.2744,-397.2744,-397.2744,180441372.0,12.828047649966273,20.7,4000.0,82800.0,0.00022967386311437759,3.391591380736885e-05
by_symbol,,TPEX,,,4714,4,0.75,0.01698973693566986,0.013419021828953558,0.012125493951357685,0.008568701062842467,4645.3674,2.921713554699432,-2417.3048,-2417.3048,5524.6344,316276118.75,5.092715463658224,19.525,4750.0,360500.0,0.0009186954524575103,0.0008093199129564834
by_symbol,,TPEX,,,4716,2,1.0,0.03209704079692231,0.03209704079692231,0.027173894434855114,0.027173894434855114,4804.5397,inf,0.0,1911.802,2892.7377,656017661.5,8.431144173654198,26.174999999999997,3500.0,182000.0,0.00045934772622875517,0.000410170789633769
by_symbol,,TPEX,,,4721,4,0.5,0.004900586825250799,0.004195804195804196,8.347943721914546e-05,-0.0006185552447552454,79.99259999999981,1.0935263162386875,-600.6915000000001,-437.09780000000006,680.6841,495643886.0,10.557914891988233,78.875,1000.0,315500.0,0.0009186954524575103,0.000152864750182134
by_symbol,,TPEX,,,4726,1,0.0,0.0,0.0,-0.004798,-0.004798,-267.2486,0.0,-267.2486,-267.2486,-267.2486,744682724.0,4.426205092287575,55.7,1000.0,55700.0,0.00022967386311437759,2.281541544771069e-05
by_symbol,,TPEX,,,4729,2,0.5,-0.007031651611955642,-0.007031651611955642,-0.011802235202320628,-0.011802235202320628,-1870.6822499999998,0.07752120440471409,-2027.88645,-2027.88645,157.20420000000001,162339874.5,3.8795654205975705,24.825,3500.0,171900.0,0.00045934772622875517,0.00018654447944968912
by_symbol,,TPEX,,,4741,1,0.0,-0.0012919896640826874,-0.0012919896640826874,-0.00608495219638243,-0.00608495219638243,-470.97530000000006,0.0,-470.97530000000006,-470.97530000000006,-470.97530000000006,105376612.0,9.699583495566245,38.7,2000.0,77400.0,0.00022967386311437759,4.020787063097871e-05
by_symbol,,TPEX,,,4743,3,0.3333333333333333,0.001982699798419944,0.0034904013961605585,-0.0028230307480940947,-0.0013212076788830713,-685.2394999999999,0.34739642182046476,-974.3036,-974.3036,364.76930000000004,756709269.6666666,3.7514724278011733,68.36666666666667,1000.0,205100.0,0.0006890215893431327,0.00012078173699627528
by_symbol,,TPEX,,,4747,2,0.5,0.0033496969593304025,0.0033496969593304025,-0.0014613635091140264,-0.0014613635091140264,-625.8475000000001,0.41101517541908106,-1062.5868,-1062.5868,436.7393,204622761.0,4.473021400092394,51.375,1500.0,151200.0,0.00045934772622875517,0.00012799972708218423
by_symbol,,TPEX,,,4760,1,1.0,0.028255528255528257,0.028255528255528257,0.02334735995085995,0.02334735995085995,1900.4751,inf,0.0,1900.4751,1900.4751,108717132.0,29.677206032470238,81.4,1000.0,81400.0,0.00022967386311437759,0.00016224642132654584
by_symbol,,TPEX,,,4903,8,0.875,0.03342034383993548,0.023885561566979675,0.028492037919303576,0.01899443176243002,19377.35825,63.412347895462126,-310.4731499999998,-310.47315000000003,10460.7063,569789215.375,3.481974261276732,38.349999999999994,2375.0,705200.0,0.0018373909049150207,0.001707285376080896
by_symbol,,TPEX,,,4908,11,0.8181818181818182,0.029731857673328945,0.035175879396984924,0.024817933160260642,0.03024072864321608,21906.416600000004,7.774909325535132,-2091.4174000000003,-2091.4174000000003,4632.3585,837931184.8181819,4.3867995702740155,79.28636363636365,1090.909090909091,915100.0,0.0025264124942581535,0.0024222749356590783
by_symbol,,TPEX,,,4909,12,0.5833333333333334,0.020243409460638954,0.01757838121474485,0.015366480407151925,0.01271184310638856,14988.364250000002,3.2318560417553623,-6565.9706,-6134.8368,7249.52715,532888584.9166667,3.920093333817201,52.93333333333334,1750.0,934850.0,0.002756086357372531,0.0024262295529753355
by_symbol,,TPEX,,,4931,10,0.8,0.024730943827272506,0.026083140679852727,0.01983651787728997,0.021183442514341982,16913.4187,39.40875619843344,-251.895,-251.895,3932.3122,3598547159.3,4.555040180798103,70.865,1300.0,813900.0,0.0022967386311437757,0.0015191112570282367
by_symbol,,TPEX,,,4933,8,0.375,0.007682545199000397,-0.0017985611510791368,0.002854590955269496,-0.006589548561151079,1998.4448000000068,1.520556384781529,-1656.5973000000001,-1190.6083,2919.1267,324467977.75,7.518500150048062,66.575,1125.0,580000.0,0.0018373909049150207,0.0008261021240779992
by_symbol,,TPEX,,,4939,10,0.8,0.025275292402282934,0.02016091580365021,0.02037874403720643,0.015284308392931777,15486.773249999998,3.745211103478815,-4968.115300000001,-4968.1153,7011.7772,690445094.6,6.525207528087949,36.515,2500.0,789450.0,0.0022967386311437757,0.002285355008839373
by_symbol,,TPEX,,,4945,2,0.5,0.007040513833992095,0.007040513833992095,0.0022150628705533606,0.0022150628705533606,331.6812,1.2479105235199848,-1337.9069,-1337.9069,1669.5881,300730786.5,4.6127842340611185,90.0,1000.0,180000.0,0.00045934772622875517,0.0002567543773172718
by_symbol,,TPEX,,,4951,3,0.6666666666666666,0.04725875217678496,0.04287515762925599,0.042276490302047685,0.037909987389659526,10235.9897,23.964335471677966,-445.7341999999999,-445.7342,7675.4619,173580932.33333334,8.316255732135687,84.7,1000.0,254100.0,0.0006890215893431327,0.0009499678555041763
by_symbol,,TPEX,,,4971,1,0.0,0.0026041666666666665,0.0026041666666666665,-0.002203986979166667,-0.002203986979166667,-169.26620000000003,0.0,-169.26620000000003,-169.26620000000003,-169.26620000000003,489666237.0,3.118673161069077,76.8,1000.0,76800.0,0.00022967386311437759,1.4450510402132274e-05
by_symbol,,TPEX,,,4973,7,0.7142857142857143,0.028076575426889204,0.024390243902439025,0.023169076117125598,0.019497146341463413,14612.015350000001,15.396166428652005,-674.5136999999995,-674.5137,6331.591,511604246.85714287,6.9716193301887825,53.00714285714286,1714.2857142857142,556550.0,0.001607717041800643,0.0014207528028099216
by_symbol,,TPEX,,,4974,1,1.0,0.0978021978021978,0.0978021978021978,0.09262286703296703,0.09262286703296703,8428.6809,inf,0.0,8428.6809,8428.6809,261449053.0,5.022919268460051,91.0,1000.0,91000.0,0.00022967386311437759,0.000719569181689573
by_symbol,,TPEX,,,4979,2,1.0,0.014188650757035608,0.014188650757035608,0.009335329207733925,0.009335329207733925,1118.5713,inf,0.0,525.7937999999999,592.7775,2320841713.5,3.3421568094032397,59.9,1000.0,119800.0,0.00045934772622875517,9.549411640467276e-05
by_symbol,,TPEX,,,4987,1,1.0,0.020156774916013438,0.020156774916013438,0.0152801836506159,0.0152801836506159,1364.5203999999999,inf,0.0,1364.5203999999999,1364.5203999999999,113820722.0,18.252959408701738,89.3,1000.0,89300.0,0.00022967386311437759,0.00011649116146118769
by_symbol,,TPEX,,,4991,4,0.75,0.014661948790796847,0.007274617274617275,0.00980678185246153,0.002448253541863542,3898.6773,6.23956116823797,-744.0847,-744.0847,4205.2333,1943650310.75,7.584370069186384,92.7,1000.0,370800.0,0.0009186954524575103,0.0004598832151548384
by_symbol,,TPEX,,,5009,2,0.5,0.01100214113912744,0.01100214113912744,0.006161243790825982,0.006161243790825982,946.1347999999998,4.606419579534616,-262.34740000000005,-262.34740000000005,1208.4822,1451741733.0,3.9898108515195294,44.125,2000.0,176500.0,0.00045934772622875517,0.00012556693796259412
by_symbol,,TPEX,,,5011,1,1.0,0.006920415224913495,0.006920415224913495,0.002095432525951557,0.002095432525951557,181.67399999999998,inf,0.0,181.67399999999998,181.67399999999998,180305367.0,8.50049939871314,28.9,3000.0,86700.0,0.00022967386311437759,1.5509782973783177e-05
by_symbol,,TPEX,,,5201,7,0.7142857142857143,0.009655893582776924,0.008717310087173101,0.004820245253697676,0.0038853212951432134,2142.2816000000003,1.3954023154831485,-2746.9455,-2746.9455,2736.408,472128912.14285713,5.136100629299764,48.25,1571.4285714285713,508500.0,0.001607717041800643,0.0011079719276593514
by_symbol,,TPEX,,,5202,5,1.0,0.025820660343356484,0.02186878727634195,0.02092198558867774,0.01698552087475149,9228.692149999999,inf,0.0,63.20594999999997,4812.10425,183236335.6,4.865528672915434,25.689999999999998,3400.0,432900.0,0.0011483693155718878,0.000787867346887042
by_symbol,,TPEX,,,5210,1,1.0,0.045454545454545456,0.045454545454545456,0.04047931818181818,0.04047931818181818,3562.18,inf,0.0,3562.18,3562.18,168153123.0,3.0546922660362927,44.0,2000.0,88000.0,0.00022967386311437759,0.0003041086711007132
by_symbol,,TPEX,,,5223,1,0.0,0.0,0.0,-0.004798,-0.004798,-446.214,0.0,-446.214,-446.214,-446.214,149598304.0,3.6536089701359082,46.5,2000.0,93000.0,0.00022967386311437759,3.809396116045052e-05
by_symbol,,TPEX,,,5228,1,0.0,-0.004362050163576881,-0.004362050163576881,-0.009143042529989095,-0.009143042529989095,-838.417,0.0,-838.417,-838.417,-838.417,186768727.0,3.123549321161189,45.85,2000.0,91700.0,0.00022967386311437759,7.157692191249366e-05
by_symbol,,TPEX,,,5230,5,0.8,0.029198258267577472,0.03795620437956204,0.02428641425859219,0.03301021313868613,9378.86955,12.563598766762455,-811.0684000000001,-811.0684000000001,2882.6619,414550292.2,7.846647643665928,34.260000000000005,2400.0,401600.0,0.0011483693155718878,0.0009391724791753946
by_symbol,,TPEX,,,5251,4,1.0,0.04090720932651526,0.039989124086121125,0.03594971211735118,0.03503520649130934,9141.957900000001,inf,0.0,1452.0323,3059.5198,855554239.5,4.260293279053586,41.9375,1750.0,253750.0,0.0009186954524575103,0.0007804627133462281
by_symbol,,TPEX,,,5272,1,1.0,0.006144393241167585,0.006144393241167585,0.001322436251920272,0.001322436251920272,129.13590000001454,inf,0.0,129.13590000001454,129.13590000001454,214759637.0,4.180585229865278,32.55,3000.0,97649.99999999999,0.00022967386311437759,1.102452625650557e-05
by_symbol,,TPEX,,,5278,1,1.0,0.025423728813559324,0.025423728813559324,0.020526601694915256,0.020526601694915256,1695.4973,inf,0.0,1695.4973,1695.4973,209385417.0,8.77659284718964,41.3,2000.0,82600.0,0.00022967386311437759,0.0001447471578521712
by_symbol,,TPEX,,,5291,4,1.0,0.08028195920464598,0.08044820838938486,0.07517093984570707,0.07533654082487465,22460.7866,inf,0.0,4244.2854,6418.4348,293594640.25,3.6586459792157022,55.025,1500.0,301300.0,0.0009186954524575103,0.001917511177088947
by_symbol,,TPEX,,,5309,4,1.0,0.019487294964602726,0.014775905508170956,0.014613314001535739,0.009920294252594596,4497.194299999999,inf,0.0,259.2133,2547.0753,2283595200.5,4.90321247932704,50.03750000000001,1750.0,329100.0,0.0009186954524575103,0.00038393224998587995
by_symbol,,TPEX,,,5314,3,0.6666666666666666,0.006995826591472004,0.010101010101010102,0.002170549863591854,0.005263626262626262,630.6146999999999,3.258295982432542,-279.2436,-279.2436,521.0989999999999,1461376067.6666667,4.570029607284743,57.333333333333336,1333.3333333333333,221500.0,0.0006890215893431327,0.0001015154199429375
by_symbol,,TPEX,,,5315,1,1.0,0.037037037037037035,0.037037037037037035,0.032094629629629626,0.032094629629629626,2599.665,inf,0.0,2599.665,2599.665,178166199.0,29.54743929265271,20.25,4000.0,81000.0,0.00022967386311437759,0.00022193731604159124
by_symbol,,TPEX,,,5321,4,0.75,0.015959975888455803,0.017025321710253217,0.011099747942466712,0.01216093998090494,3790.1393000000003,48.71047602982865,-79.44039999999995,-79.44040000000001,2024.8465,300279442.75,3.080390688433373,87.975,1000.0,351900.0,0.0009186954524575103,0.0003371337930034433
by_symbol,,TPEX,,,5328,10,0.8,0.0277237877405895,0.02067759826380516,0.022817692692188942,0.015798976308174582,20971.78160000003,34.379193223246574,-463.48680000000013,-463.48680000000013,5326.3738,360439671.2,7.972183906822936,19.865000000000002,4900.0,923050.0,0.0022967386311437757,0.001897668542610328
by_symbol,,TPEX,,,5340,13,0.6153846153846154,0.03122345314035145,0.01639344262295082,0.02630297112747818,0.011531524590163935,24520.1569,6.405155925847026,-2594.1718,-2036.7293,7202.8408,516183652.0,4.111479313727467,55.861538461538466,1230.7692307692307,868500.0,0.0029857602204869087,0.002867887876735166
by_symbol,,TPEX,,,5347,2,0.5,0.01077030909108858,0.01077030909108858,0.005930315655942427,0.005930315655942427,725.3236000000002,1.5685596508077158,-1275.7212,-1275.7212,2001.0448000000001,3259784951.0,5.3637984119364575,90.5,1000.0,181000.0,0.00045934772622875517,0.0002797424480986361
by_symbol,,TPEX,,,5351,9,1.0,0.035029115567375126,0.030048076923076924,0.030094537045777928,0.025132919471153845,20254.708749999998,inf,0.0,133.5908,5111.217,1686158415.4444444,4.442292476392266,45.583333333333336,2000.0,729950.0,0.0020670647680293983,0.0017291749887693734
by_symbol,,TPEX,,,5353,3,0.3333333333333333,0.00012646671074987488,-0.00261437908496732,-0.0046720263829553394,-0.007402185620915032,-1060.0665,0.3937028783694422,-1748.4274,-1182.1602,688.3609,293096044.6666667,10.061298128090415,40.28333333333334,2000.0,241700.0,0.0006890215893431327,0.00020803228687679064
by_symbol,,TPEX,,,5371,3,0.6666666666666666,0.032153046022742444,0.03164556962025317,0.027229681296299768,0.0267241835443038,6396.7768,54.07872138631817,-120.51490000000013,-120.51490000000007,4406.0812,2298123440.3333335,5.160106741887314,81.53333333333335,1000.0,244600.0,0.0006890215893431327,0.0005666795457134517
by_symbol,,TPEX,,,5381,11,0.9090909090909091,0.04018974221537466,0.029411764705882353,0.035235042410476924,0.02449908823529412,32523.52865,78.24854171194313,-421.02449999999953,-421.0245,9243.46005,330632029.0,6.542829106604871,29.422727272727272,2909.090909090909,913300.0,0.0025264124942581535,0.0028484696112069455
by_symbol,,TPEX,,,5386,9,0.5555555555555556,0.02319603744080823,0.006191950464396398,0.018307596090826512,0.0013698080495357164,13704.559800000006,3.215156807913568,-4322.6449,-1999.0043,5970.2835,359986630.5555556,4.638682353084104,70.16666666666667,1000.0,631500.0,0.0020670647680293983,0.0022263184909860866
by_symbol,,TPEX,,,5392,12,0.9166666666666666,0.02945987225914287,0.030452074391988555,0.024547008217204472,0.02553534175393419,24982.437899999983,104.5157868959647,-241.33940000000075,-241.3394,4622.3859,1013821961.5,3.9439400036611034,41.80416666666667,2000.0,959100.0,0.002756086357372531,0.0021739953621270048
by_symbol,,TPEX,,,5403,1,0.0,-0.01405152224824356,-0.01405152224824356,-0.01879473536299766,-0.01879473536299766,-1605.0704,0.0,-1605.0704,-1605.0704,-1605.0704,146221589.0,10.838945201512223,85.4,1000.0,85400.0,0.00022967386311437759,0.00013702727721987383
by_symbol,,TPEX,,,5410,3,1.0,0.046517888320184435,0.02491506228765572,0.04153851507362403,0.02001991845979615,9432.58,inf,0.0,744.9773,6919.8439,176340980.33333334,5.851128123155836,39.11666666666667,2000.0,234700.0,0.0006890215893431327,0.0008052735596884955
by_symbol,,TPEX,,,5425,6,0.8333333333333334,0.002701889124703148,0.012872586932131499,-0.00210664554099407,0.008024396715683118,-1089.6927999999994,0.7774253798183275,-4895.853800000007,-4895.853800000007,1617.6665,1272635063.5,3.5448422184668167,65.53333333333333,1000.0,393200.0,0.0013780431786862655,0.0007429041083625036
by_symbol,,TPEX,,,5426,8,0.625,0.006874269953097278,0.006944810222592097,0.0020494671745501514,0.0021197324075342104,548.5471499999996,1.154812055269334,-2448.012,-2448.012,1967.1673,538050416.875,10.496219390097087,27.793750000000003,3500.0,664200.0,0.0018373909049150207,0.0006518257690749828
by_symbol,,TPEX,,,5432,3,1.0,0.06268912349684046,0.08034433285509325,0.05764669860432628,0.07523307030129124,13151.071600000001,inf,0.0,521.0989999999999,7386.2276,147584440.0,2.9809937339023675,82.86666666666667,1000.0,248600.0,0.0006890215893431327,0.0011227267874802313
by_symbol,,TPEX,,,5438,1,0.0,-0.001218026796589525,-0.001218026796589525,-0.006011277710109623,-0.006011277710109623,-493.52590000000004,0.0,-493.52590000000004,-493.52590000000004,-493.52590000000004,424318281.0,4.993196554093749,41.05,2000.0,82100.0,0.00022967386311437759,4.213304931328104e-05
by_symbol,,TPEX,,,5439,1,1.0,0.04378818737270876,0.04378818737270876,0.038819457230142566,0.038819457230142566,3812.0707,inf,0.0,3812.0707,3812.0707,630342135.0,4.789003897926472,98.2,1000.0,98200.0,0.00022967386311437759,0.0003254422164851202
by_symbol,,TPEX,,,5443,8,0.875,0.01474781673181932,0.025598014346889235,0.009892314994381958,0.020700207688950714,8678.4738,2.557243136782524,-5572.9729,-5572.9729,3533.392,898940918.375,2.761195347954451,74.075,1125.0,641000.0,0.0018373909049150207,0.0016924405560356105
by_symbol,,TPEX,,,5452,9,0.5555555555555556,0.031179991180921057,0.010291595197255575,0.02626042039530664,0.005453468267581475,20783.038249999998,5.509490281098601,-3614.00475,-2161.4682000000003,8956.86465,325167226.6666667,4.893886010271167,30.650000000000002,2777.777777777778,744400.0,0.0020670647680293983,0.002561188287142948
by_symbol,,TPEX,,,5457,6,0.5,0.014325099378713022,0.006769825918762089,0.009471245816235421,0.0019454303675048353,3299.577299999999,2.693390057192595,-1499.2899000000007,-874.2137,4083.4492,380234984.5,10.922551459032617,55.31666666666667,1166.6666666666667,371100.0,0.0013780431786862655,0.0006143833248308416
by_symbol,,TPEX,,,5460,2,1.0,0.046706143597335305,0.046706143597335305,0.0417260363434493,0.0417260363434493,7401.5993,inf,0.0,3023.3465,4378.2528,129301648.5,3.706828910320207,20.15,4500.0,180500.0,0.00045934772622875517,0.0006318856787537319
by_symbol,,TPEX,,,5464,1,1.0,0.09885931558935361,0.09885931558935361,0.09367586311787073,0.09367586311787073,7391.0256,inf,0.0,7391.0256,7391.0256,227734625.0,10.576677955827652,39.45,2000.0,78900.0,0.00022967386311437759,0.0006309829860611624
by_symbol,,TPEX,,,5465,6,0.6666666666666666,0.00801920088930185,0.015848046188603464,0.0031899340250344625,0.0109882546565141,2326.3365,2.29271245137123,-1145.5071,-1145.5071,1193.6084,319018814.0,6.988302114825372,45.23333333333334,1833.3333333333333,490900.0,0.0013780431786862655,0.000505868167056982
by_symbol,,TPEX,,,5475,4,0.5,0.010298537411996812,0.012306977824219202,0.005460383414627433,0.007460992917682574,1299.9718999999996,1.2610435715436195,-4296.4623,-4296.4623,4593.7862,504806103.0,2.515143125576994,48.025000000000006,1750.0,289600.0,0.0009186954524575103,0.0009612643497672174
by_symbol,,TPEX,,,5478,1,0.0,-0.0055248618784530384,-0.0055248618784530384,-0.01030132044198895,-0.01030132044198895,-932.2695,0.0,-932.2695,-932.2695,-932.2695,204240277.0,8.870863988531047,90.5,1000.0,90500.0,0.00022967386311437759,7.958925117560772e-05
by_symbol,,TPEX,,,5481,1,0.0,-0.009188361408882083,-0.009188361408882083,-0.013950535987748851,-0.013950535987748851,-1366.455,0.0,-1366.455,-1366.455,-1366.455,212855890.0,4.970210112066748,32.65,3000.0,97950.0,0.00022967386311437759,0.00011665632117661798
by_symbol,,TPEX,,,5488,2,0.5,0.025641025641025564,0.025641025641025564,0.020743051282051207,0.020743051282051207,3855.2707999999857,9.083664135710439,-476.9212,-476.9212,4332.1919999999855,173413526.5,3.150598717040961,14.899999999999999,6500.0,193000.0,0.00045934772622875517,0.0004105612362162759
by_symbol,,TPEX,,,5490,4,1.0,0.029316068885751733,0.02484880149456952,0.024403765533166186,0.019953916017542192,8270.8629,inf,0.0,168.7194,5090.78295,162851613.25,12.25368792363129,30.65,2750.0,331500.0,0.0009186954524575103,0.0007060960213619724
by_symbol,,TPEX,,,5493,1,0.0,0.0,0.0,-0.004798,-0.004798,-478.84040000000005,0.0,-478.84040000000005,-478.84040000000005,-478.84040000000005,290211817.0,2.324737673722819,99.8,1000.0,99800.0,0.00022967386311437759,4.087932606250497e-05
by_symbol,,TPEX,,,5498,8,0.75,0.018773738707139085,0.02037290195184932,0.013902539899919948,0.015495468007139059,10309.189049999984,4.184501142016102,-2914.8755,-2914.8755,3754.683,869027547.875,3.341316971253323,29.856250000000003,4375.0,685200.0,0.0018373909049150207,0.0014328575347313367
by_symbol,,TPEX,,,5508,4,0.75,0.03568299348599325,0.028187191320540848,0.03074586549439136,0.023279289461582055,9044.027100000001,11.152492472090834,-890.8184000000001,-890.8184,7380.47,161881890.5,3.3282026794979584,63.35,1000.0,253400.0,0.0009186954524575103,0.0009242032301601728
by_symbol,,TPEX,,,5511,1,0.0,-0.023076923076923078,-0.023076923076923078,-0.027784946153846156,-0.027784946153846156,-1806.0215,0.0,-1806.0215,-1806.0215,-1806.0215,105198785.0,3.121754901815925,65.0,1000.0,65000.0,0.00022967386311437759,0.00015418277525119917
by_symbol,,TPEX,,,5512,4,0.75,0.03546698433417213,0.03892085468548653,0.03053069856225319,0.033971102273067814,11222.5128,16.76332661505263,-711.9381000000003,-711.9381,5920.196,839342722.25,9.374721919614645,13.0625,7000.0,359900.0,0.0009186954524575103,0.0010796412738864059
by_symbol,,TPEX,,,5529,1,0.0,0.0,0.0,-0.004798,-0.004798,-432.53970000000004,0.0,-432.53970000000004,-432.53970000000004,-432.53970000000004,258255903.0,17.795463908929946,30.05,3000.0,90150.0,0.00022967386311437759,3.692656557650123e-05
by_symbol,,TPEX,,,5530,2,0.5,0.03981481481481482,0.03981481481481482,0.03486157685185185,0.03486157685185185,3767.4493,15.676868087559848,-256.693,-256.693,4024.1423,269716082.0,7.494334216531922,53.75,1000.0,107500.0,0.00045934772622875517,0.00036546135632787305
by_symbol,,TPEX,,,5704,5,0.4,-0.005514235411491576,0.0028653295128939827,-0.010290735407622173,-0.001943842406876791,-2676.1723000000006,0.5634110068027148,-6129.729200000001,-4257.4102,3148.0945,238012356.8,7.058094796310428,65.88,1000.0,329400.0,0.0011483693155718878,0.0008181395664028591
by_symbol,,TPEX,,,5864,4,0.75,0.012711043729860105,0.008293077252717284,0.007863483370357381,0.00346274254450894,1825.4741999999997,2.4309350663765716,-1275.7212,-1275.7212,2559.5501,516390703.75,2.3456011004945294,37.35,2250.0,325400.0,0.0009186954524575103,0.00037366396160347083
by_symbol,,TPEX,,,5905,3,1.0,0.057461021016795455,0.047619047619047616,0.052438980495850974,0.04263538095238095,15152.013200000001,inf,0.0,2267.87425,8944.62975,503543361.6666667,7.031455634404765,18.9,5333.333333333333,288300.0,0.0006890215893431327,0.001293550185210311
by_symbol,,TPEX,,,6015,3,1.0,0.0300198750572596,0.03007518796992481,0.02510482756441135,0.025159924812030075,7165.306850000001,inf,0.0,1312.55625,3510.3616,226341540.66666666,14.3127279225191,14.533333333333331,6666.666666666667,281650.0,0.0006890215893431327,0.0006117130364502461
by_symbol,,TPEX,,,6016,3,0.6666666666666666,0.031157195235513177,0.04307116104868914,0.02623771333128991,0.0381052265917603,6755.48795,153.7468237512632,-44.226700000000164,-44.22670000000005,3747.486,844249691.0,9.421820056752415,25.866666666666664,3666.6666666666665,242500.0,0.0006890215893431327,0.0005842775797516468
by_symbol,,TPEX,,,6023,1,1.0,0.005747126436781609,0.005747126436781609,0.0009267183908045975,0.0009267183908045975,64.49959999999999,inf,0.0,64.49959999999999,64.49959999999999,144423139.0,28.304542668262282,69.6,1000.0,69600.0,0.00022967386311437759,5.506427985819795e-06
by_symbol,,TPEX,,,6104,1,1.0,0.021450459652706845,0.021450459652706845,0.016568824310520938,0.016568824310520938,1622.0879,inf,0.0,1622.0879,1622.0879,195179493.0,2.1750297674499808,97.9,1000.0,97900.0,0.00022967386311437759,0.0001384800868225487
by_symbol,,TPEX,,,6109,1,1.0,0.04568527918781726,0.04568527918781726,0.04070915228426396,0.04070915228426396,4009.8514999999998,inf,0.0,4009.8514999999998,4009.8514999999998,130618233.0,4.063274524521844,19.7,5000.0,98500.0,0.00022967386311437759,0.00034232706123110045
by_symbol,,TPEX,,,6111,3,1.0,0.029860563593241102,0.0273972602739726,0.02494613725579106,0.022492438356164383,4937.839,inf,0.0,594.0286,2701.8624,625247327.0,5.897502756037273,72.16666666666667,1000.0,216500.0,0.0006890215893431327,0.0004215507516181873
by_symbol,,TPEX,,,6113,2,1.0,0.03046225311850312,0.03046225311850312,0.025545480793594075,0.025545480793594075,3951.2308,inf,0.0,136.09299999999996,3815.1378,110070266.5,7.878556541382443,24.825000000000003,3500.0,173000.0,0.00045934772622875517,0.0003373225237916691
by_symbol,,TPEX,,,6114,4,0.5,0.020315289602993065,0.015455923760017327,0.015438080288830995,0.01059766111327702,6465.406300000001,3.6123213657206343,-2218.3761,-2218.3761,7198.3343,173734903.75,8.393466890333496,41.7625,2000.0,334100.0,0.0009186954524575103,0.0009745446046399509
by_symbol,,TPEX,,,6118,2,1.0,0.034787868809037184,0.034787868809037184,0.02985423090855075,0.02985423090855075,5295.1533,inf,0.0,1521.0384,3774.1149,120868234.5,8.218648484194247,26.5,3500.0,183550.0,0.00045934772622875517,0.0004520552115102426
