initial_capital_twd,max_gross_exposure_pct,max_positions_per_day,sizing_method,fixed_notional_twd,ranking_method,max_notional_per_symbol_pct,max_notional_per_sector_pct,max_notional_per_industry_pct,max_trades_per_symbol_per_month,not_bear_regime,avoid_weak_sectors,sector_allowlist,random_seed,commission_rate,commission_discount,sell_tax_rate,slippage_bps_per_side,minimum_commission_twd,candidate_signals,trades,trade_fill_rate,total_net_pnl,final_equity,total_return,annualized_return,max_drawdown_twd,max_drawdown_pct,daily_return_mean,daily_return_median,daily_sharpe_like,trade_win_rate,day_win_rate,avg_net_return_per_trade,median_net_return_per_trade,profit_factor,average_positions_per_signal_day,capital_utilization,skipped_signals_due_to_capital,skipped_due_to_board_lot,skipped_due_to_risk_caps,skipped_due_to_max_positions,skipped_due_to_monthly_symbol_cap,portfolio_score
5000000.0,1.0,5,fixed,200000.0,composite_score,0.2,0.7,0.35,5,False,True,,42,0.001425,0.28,0.003,5.0,20.0,1348,740,0.5489614243323442,2292149.9444999965,7292149.9444999965,0.4584299888999992,0.28775549962965963,-99209.08600000199,-0.017302012064468606,0.0015409289507168351,0.0,7.1924527386638015,0.7297297297297297,0.7388535031847133,0.018026838068407065,0.0160748963911525,5.932315666942468,4.713375796178344,0.13556147009273417,0,0,0,416,192,0.6936232729638497
3000000.0,1.0,2,fixed,200000.0,fill_quality_score,0.2,0.7,0.35,5,True,True,,42,0.001425,0.28,0.003,5.0,20.0,1131,292,0.2581786030061892,974289.5303000025,3974289.5303000025,0.32476317676666744,0.2074107460648673,-15117.951600000262,-0.0047690592199622186,0.0013689513927705368,0.00019732010783524156,9.155931906927206,0.7397260273972602,0.7397260273972602,0.01929186810372457,0.01879139456449302,8.2102852537833,2.0,0.10043342720400344,0,0,0,839,0,0.6886406721018654
1000000.0,1.0,2,fixed,100000.0,composite_score,0.2,0.7,0.35,5,False,True,,42,0.001425,0.28,0.003,5.0,20.0,1348,345,0.2559347181008902,478484.2005000033,1478484.2005000033,0.4784842005000034,0.29959592203215335,-19841.817200000165,-0.0171328397675294,0.0015965819321538458,0.0003938796273378342,7.419625070506411,0.7565217391304347,0.7572254335260116,0.018841903670730634,0.0185560499490316,5.754327065127212,1.9942196531791907,0.12195669926175023,0,0,0,983,20,0.6876042274837981
5000000.0,1.0,5,fixed,200000.0,composite_score,0.2,0.7,0.35,5,False,False,,42,0.001425,0.28,0.003,5.0,20.0,1403,785,0.5595153243050606,2292125.06509999,7292125.06509999,0.45842501301999805,0.287752555128753,-99209.08600000199,-0.017248599902180715,0.0014983387438496382,0.0,7.036771406674358,0.7197452229299363,0.7305389221556886,0.01698291293324804,0.015530591836734692,5.410928091302359,4.700598802395209,0.13444063567010558,0,0,0,431,187,0.6869183579418866
5000000.0,1.0,5,fixed,200000.0,fill_quality_score,0.2,0.7,0.35,5,False,True,,42,0.001425,0.28,0.003,5.0,20.0,1348,722,0.5356083086053413,2299110.843199974,7299110.843199974,0.4598221686399948,0.2885791985887387,-99209.08600000199,-0.017728425418122296,0.001545211586807547,0.0,6.9745027026203985,0.7299168975069252,0.738562091503268,0.0183987947183457,0.0168900466562986,6.032397558415538,4.718954248366013,0.136384688360198,0,0,0,485,141,0.6820009518712316
1000000.0,1.0,2,fixed,100000.0,day0_turnover_twd,0.2,0.7,0.35,5,False,True,,42,0.001425,0.28,0.003,5.0,20.0,1348,345,0.2559347181008902,475676.7821000039,1475676.782100004,0.47567678210000386,0.29794156743429645,-19841.817200000165,-0.017208960718495037,0.0015889502391545508,0.000363336555362026,7.316972706985923,0.7507246376811594,0.7514450867052023,0.018803847822713448,0.018536723279648608,5.68923244956256,1.9942196531791907,0.1221560257015031,0,0,0,987,16,0.6807791942344341
1000000.0,1.0,2,fixed,100000.0,composite_score,0.2,0.7,0.35,5,False,False,,42,0.001425,0.28,0.003,5.0,20.0,1403,359,0.25588025659301494,476788.14910000307,1476788.149100003,0.476788149100003,0.2985965974378453,-19841.817200000165,-0.01709296016478323,0.0015478905271898132,0.00041112273299903634,7.256158803793273,0.7493036211699164,0.75,0.018034860545063553,0.01718332288037166,5.482517096806727,1.9944444444444445,0.1223797035347755,0,0,0,1024,20,0.6784460832044189
1000000.0,1.0,2,fixed,100000.0,day0_turnover_twd,0.2,0.7,0.35,5,False,False,,42,0.001425,0.28,0.003,5.0,20.0,1403,359,0.25588025659301494,478654.9169000045,1478654.9169000045,0.4786549169000045,0.29969648830367523,-19841.817200000165,-0.017168726375658902,0.0015529996894804569,0.0003775510304735441,7.211872000619888,0.7437325905292479,0.7444444444444445,0.018221094899311882,0.01718332288037166,5.4665415111013465,1.9944444444444445,0.12245385856755035,0,0,0,1028,16,0.6772937508061417
3000000.0,1.0,2,fixed,200000.0,fill_quality_score,0.2,0.7,0.35,5,True,False,,42,0.001425,0.28,0.003,5.0,20.0,1181,304,0.2574089754445385,973229.8385000033,3973229.8385000033,0.32440994616666785,0.207194977621586,-15117.951600000262,-0.004749973234940023,0.0013165339393466978,0.0001971125080333369,8.90968722523555,0.7368421052631579,0.7368421052631579,0.018522141576676927,0.017323852995885236,7.782752668856948,2.0,0.09983952695083104,0,0,0,877,0,0.6760452498103473
5000000.0,1.0,2,fixed,300000.0,fill_quality_score,0.2,0.7,0.35,5,True,True,,42,0.001425,0.28,0.003,5.0,20.0,1131,292,0.2581786030061892,1557108.325199999,6557108.325199999,0.3114216650399997,0.19924794050872685,-27920.156400000677,-0.005297961550512503,0.001319639691153177,0.0001730683669401989,9.003722237015374,0.7397260273972602,0.7397260273972602,0.01929186810372457,0.01879139456449302,8.286984792133751,2.0,0.09553887364255202,0,0,0,839,0,0.6726029318848583
3000000.0,1.0,2,fixed,200000.0,composite_score,0.2,0.7,0.35,5,True,True,,42,0.001425,0.28,0.003,5.0,20.0,1131,292,0.2581786030061892,968858.9729000046,3968858.9729000046,0.3229529909666682,0.20630480604289003,-31068.061200001277,-0.008778014630983228,0.001362458453146911,0.00032289831576559624,8.875192716211444,0.7602739726027398,0.7602739726027398,0.0194081623978033,0.019035791132530414,7.139524582799779,2.0,0.09985231518553093,0,0,0,823,16,0.6714932948385895
5000000.0,1.0,5,fixed,200000.0,fill_quality_score,0.2,0.7,0.35,5,False,False,,42,0.001425,0.28,0.003,5.0,20.0,1403,767,0.5466856735566643,2283295.202799971,7283295.202799971,0.4566590405599942,0.2867073230635868,-99209.08600000199,-0.01772220218951777,0.0014939644162523108,0.0,6.768950469957764,0.7131681877444589,0.7239263803680982,0.01718940137650592,0.015340900466562836,5.420197235200041,4.705521472392638,0.1357444784195609,0,0,0,510,126,0.6709623128223825
3000000.0,1.0,2,fixed,200000.0,fill_quality_score,0.2,0.7,0.35,5,False,True,,42,0.001425,0.28,0.003,5.0,20.0,1348,345,0.2559347181008902,1140005.4211000046,4140005.4211000046,0.38000180703333486,0.24092357372790385,-39683.634399999864,-0.01192724904977714,0.0013134279531731663,0.00022965075725933648,8.127917592962982,0.744927536231884,0.7456647398843931,0.018960924574228655,0.018536723279648608,6.543536407162938,1.9942196531791907,0.09849916464146553,0,0,0,995,8,0.6669493006612534
5000000.0,1.0,3,fixed,200000.0,composite_score,0.2,0.7,0.35,5,True,True,,42,0.001425,0.28,0.003,5.0,20.0,1131,425,0.3757736516357206,1407769.6737499982,6407769.673749998,0.28155393474999957,0.18087379024414685,-33034.472950000316,-0.00571421011974721,0.0012072480715446716,0.0003286341465188469,8.955065038700457,0.7482352941176471,0.7534246575342466,0.019354010084050254,0.018965840954274355,7.396968562927561,2.910958904109589,0.08880623745036217,0,0,0,615,91,0.6633473022828682
5000000.0,1.0,3,fixed,200000.0,fill_quality_score,0.2,0.7,0.35,5,True,True,,42,0.001425,0.28,0.003,5.0,20.0,1131,424,0.3748894783377542,1394254.7136999825,6394254.7136999825,0.27885094273999655,0.17920402180041672,-22676.927400000393,-0.004328170781691083,0.0011969390928269763,0.00019632285516379966,8.971098946830708,0.7334905660377359,0.7397260273972602,0.019099787434354528,0.018536723279648608,7.967466877294789,2.904109589041096,0.08902510732545234,0,0,0,659,48,0.6630838315848819
3000000.0,1.0,2,fixed,200000.0,day0_turnover_twd,0.2,0.7,0.35,5,True,True,,42,0.001425,0.28,0.003,5.0,20.0,1131,292,0.2581786030061892,959745.3929000045,3959745.3929000045,0.3199151309666681,0.20444769139287855,-31068.061200001277,-0.008795422448016918,0.0013513360221676298,0.0003062295767191081,8.725475122256416,0.7534246575342466,0.7534246575342466,0.019363199152714502,0.018996290067114396,7.020850889200942,2.0,0.09983162061673433,0,0,0,827,12,0.6621415965823099
5000000.0,1.0,2,fixed,300000.0,composite_score,0.2,0.7,0.35,5,True,True,,42,0.001425,0.28,0.003,5.0,20.0,1131,292,0.2581786030061892,1562986.6881000008,6562986.688100001,0.3125973376200002,0.19996835518954548,-41763.88260000013,-0.007126914058819968,0.0013241578252792038,0.00034137817403823156,8.77280504836056,0.7602739726027398,0.7602739726027398,0.0194081623978033,0.019035791132530414,7.606745374299189,2.0,0.09427520969642977,0,0,0,823,16,0.6608630108787824
5000000.0,1.0,3,fixed,200000.0,day0_turnover_twd,0.2,0.7,0.35,5,True,True,,42,0.001425,0.28,0.003,5.0,20.0,1131,426,0.376657824933687,1417396.785500004,6417396.785500004,0.2834793571000007,0.18206250809232638,-33034.472950000316,-0.005724614873797738,0.0012146204530468477,0.00032935170028325356,8.863431047752488,0.7464788732394366,0.7534246575342466,0.019549373156587675,0.01876094545165298,7.434943417803274,2.9178082191780823,0.0889650450885802,0,0,0,615,90,0.6600375355364207
3000000.0,1.0,2,fixed,200000.0,composite_score,0.2,0.7,0.35,5,True,False,,42,0.001425,0.28,0.003,5.0,20.0,1181,304,0.2574089754445385,967396.6257000058,3967396.625700006,0.322465541900002,0.2060069118735266,-31068.061200001277,-0.008749343679421024,0.0013098068350075403,0.00032250634719543925,8.637472166558789,0.756578947368421,0.756578947368421,0.018608220578834704,0.018546386614340105,6.821803988546023,2.0,0.09935049111616572,0,0,0,861,16,0.6592467459062095
5000000.0,1.0,2,fixed,300000.0,fill_quality_score,0.2,0.7,0.35,5,True,False,,42,0.001425,0.28,0.003,5.0,20.0,1181,304,0.2574089754445385,1553463.7859999966,6553463.785999997,0.31069275719999934,0.19880118204814345,-27920.156400000677,-0.005276705322591469,0.0012677192320948438,0.0001720633322874754,8.741672640909798,0.7368421052631579,0.7368421052631579,0.018522141576676927,0.017323852995885236,7.763853718212698,2.0,0.0952055836968328,0,0,0,877,0,0.6589873589767914
3000000.0,1.0,2,fixed,200000.0,day0_turnover_twd,0.2,0.7,0.35,5,True,False,,42,0.001425,0.28,0.003,5.0,20.0,1181,304,0.2574089754445385,973035.1429000054,3973035.1429000054,0.32434504763333516,0.2071553327422544,-31068.061200001277,-0.008766637854527547,0.001316516183725949,0.00030522804550281446,8.586611563281258,0.75,0.75,0.018828148648489806,0.018546386614340105,6.800002071235278,2.0,0.0994104772157469,0,0,0,865,12,0.6578434895235074
3000000.0,1.0,2,fixed,200000.0,fill_quality_score,0.2,0.7,0.35,5,False,False,,42,0.001425,0.28,0.003,5.0,20.0,1403,359,0.25588025659301494,1135858.0769000053,4135858.0769000053,0.37861935896666843,0.24009031533012903,-39683.634399999864,-0.011892756039921371,0.0012731286994246943,0.000233518566606028,7.95213463101359,0.7381615598885793,0.7388888888888889,0.018170938898606284,0.01718332288037166,6.232089618346944,1.9944444444444445,0.098130420951756,0,0,0,1036,8,0.6573386945201494
5000000.0,1.0,3,fixed,200000.0,day0_turnover_twd,0.2,0.7,0.35,5,True,False,,42,0.001425,0.28,0.003,5.0,20.0,1181,445,0.37679932260795934,1441053.861800001,6441053.861800001,0.28821077236000026,0.18498109532745866,-33034.472950000316,-0.005703740070878428,0.001186446988483058,0.0003284869387453204,8.739021839534947,0.7438202247191011,0.75,0.019002444591892997,0.018536723279648608,7.189904437972355,2.9276315789473686,0.08884866759642165,0,0,0,646,90,0.6567602495295628
5000000.0,1.0,3,fixed,200000.0,composite_score,0.2,0.7,0.35,5,True,False,,42,0.001425,0.28,0.003,5.0,20.0,1181,445,0.37679932260795934,1415825.1153499968,6415825.115349997,0.28316502306999936,0.18186848464385963,-33034.472950000316,-0.00569341099187082,0.0011680065707737753,0.00032632679025579314,8.75579598294144,0.7460674157303371,0.75,0.018576834223492836,0.01841408004052685,7.086696999008393,2.9276315789473686,0.08881389919617556,0,0,0,648,88,0.6544915105557921
5000000.0,1.0,2,fixed,300000.0,day0_turnover_twd,0.2,0.7,0.35,5,True,True,,42,0.001425,0.28,0.003,5.0,20.0,1131,292,0.2581786030061892,1549622.208700005,6549622.208700005,0.3099244417400009,0.19833018135256486,-41763.88260000013,-0.007137373533366425,0.001314290984515031,0.00029414718050080335,8.644902784538822,0.7534246575342466,0.7534246575342466,0.01936319915271451,0.018996290067114396,7.484601346759418,2.0,0.09427997613783076,0,0,0,827,12,0.6528244941134417
5000000.0,1.0,3,fixed,200000.0,fill_quality_score,0.2,0.7,0.35,5,True,False,,42,0.001425,0.28,0.003,5.0,20.0,1181,444,0.37595258255715497,1382681.9792999784,6382681.979299978,0.27653639585999557,0.17777328933294645,-22676.927400000393,-0.004312444768498163,0.0011436973471174855,0.00019621202173814023,8.729065550108084,0.7274774774774775,0.7368421052631579,0.018074342734263487,0.01718332288037166,7.317482428171866,2.9210526315789473,0.08912096716588468,0,0,0,695,42,0.6496656027098171
3000000.0,1.0,2,fixed,200000.0,composite_score,0.2,0.7,0.35,5,False,True,,42,0.001425,0.28,0.003,5.0,20.0,1348,345,0.2559347181008902,1115424.1738000088,4115424.173800009,0.37180805793333627,0.2359808320551806,-39683.634399999864,-0.011865747396564508,0.0012892826351370672,0.000312435449472237,7.867976491193406,0.7565217391304347,0.7572254335260116,0.018841903670730627,0.0185560499490316,5.894145736190153,1.9942196531791907,0.09820525953181358,0,0,0,983,20,0.6490402547266576
5000000.0,1.0,2,fixed,300000.0,fill_quality_score,0.2,0.7,0.35,5,False,True,,42,0.001425,0.28,0.003,5.0,20.0,1348,345,0.2559347181008902,1797734.5524000023,6797734.552400002,0.3595469104800004,0.22856627139409746,-59525.45160000026,-0.010797900417613611,0.001252442018884784,0.00020197628585538752,8.002589568589887,0.744927536231884,0.7456647398843931,0.018960924574228655,0.018536723279648608,6.437950648169672,1.9942196531791907,0.09349866156336017,0,0,0,995,8,0.6488902714248741
5000000.0,1.0,2,fixed,300000.0,composite_score,0.2,0.7,0.35,5,True,False,,42,0.001425,0.28,0.003,5.0,20.0,1181,304,0.2574089754445385,1557497.348699998,6557497.348699998,0.31149946973999953,0.19929562332885142,-41763.88260000013,-0.0071074189950252826,0.0012707548584831693,0.00034066789815900833,8.512197439456965,0.756578947368421,0.756578947368421,0.01860822057883471,0.018546386614340105,7.166784862323917,2.0,0.09400365287392058,0,0,0,861,16,0.6470926833486409
5000000.0,1.0,2,fixed,300000.0,day0_turnover_twd,0.2,0.7,0.35,5,True,False,,42,0.001425,0.28,0.003,5.0,20.0,1181,304,0.2574089754445385,1568233.3389000017,6568233.338900002,0.3136466677800003,0.20061117153950714,-41763.88260000013,-0.007117821284078781,0.0012784651148792184,0.00029357376552729963,8.478900603187384,0.75,0.75,0.018828148648489813,0.018546386614340105,7.150960825941465,2.0,0.09399582806750002,0,0,0,865,12,0.6467381886012908
3000000.0,1.0,5,fixed,100000.0,day0_turnover_twd,0.2,0.7,0.35,5,True,True,,42,0.001425,0.28,0.003,5.0,20.0,1131,634,0.5605658709106985,875618.0532500036,3875618.0532500036,0.2918726844166679,0.1872375299270761,-23631.943500000052,-0.00748563652956497,0.0012469252228680327,0.0,8.086433484436121,0.7255520504731862,0.7333333333333333,0.018954659706731544,0.01718332288037166,7.544706252552178,4.696296296296296,0.1025784415497265,0,0,0,341,156,0.6438729729751695
3000000.0,1.0,2,fixed,200000.0,day0_turnover_twd,0.2,0.7,0.35,5,False,True,,42,0.001425,0.28,0.003,5.0,20.0,1348,345,0.2559347181008902,1106310.5938000088,4106310.5938000088,0.3687701979333362,0.2341458214014236,-39683.634399999864,-0.011897968641312212,0.0012803029894348774,0.00029761553390472706,7.762676156430541,0.7507246376811594,0.7514450867052023,0.018803847822713448,0.018536723279648608,5.8203856677956844,1.9942196531791907,0.0982254812657227,0,0,0,987,16,0.6419241167123835
3000000.0,1.0,2,fixed,200000.0,composite_score,0.2,0.7,0.35,5,False,False,,42,0.001425,0.28,0.003,5.0,20.0,1403,359,0.25588025659301494,1110874.17420001,4110874.17420001,0.37029139140000344,0.23506486168520913,-39683.634399999864,-0.011831608679947201,0.0012492403633268833,0.000315664318131903,7.696616452269928,0.7493036211699164,0.75,0.018034860545063546,0.01718332288037166,5.641046763774259,1.9944444444444445,0.09792196509542445,0,0,0,1024,20,0.6395679056180334
3000000.0,1.0,2,fixed,200000.0,day0_turnover_twd,0.2,0.7,0.35,5,False,False,,42,0.001425,0.28,0.003,5.0,20.0,1403,359,0.25588025659301494,1116512.6914000097,4116512.6914000097,0.3721708971333366,0.2361999143936968,-39683.634399999864,-0.011863644534860482,0.0012547187045915662,0.0003095665560475247,7.668062269529566,0.7437325905292479,0.7444444444444445,0.018221094899311882,0.01718332288037166,5.633691925093242,1.9944444444444445,0.09800998099557176,0,0,0,1028,16,0.6392592312620464
5000000.0,1.0,2,fixed,300000.0,fill_quality_score,0.2,0.7,0.35,5,False,False,,42,0.001425,0.28,0.003,5.0,20.0,1403,359,0.25588025659301494,1789458.5346000008,6789458.534600001,0.3578917069200003,0.22756365048636296,-59525.45160000026,-0.010765487567325621,0.0012129807261793476,0.0002144310779135239,7.8168284456840835,0.7381615598885793,0.7388888888888889,0.018170938898606284,0.017183322880371776,6.095126333985269,1.9944444444444445,0.09331941431406866,0,0,0,1036,8,0.638610354646206
3000000.0,1.0,5,fixed,100000.0,fill_quality_score,0.2,0.7,0.35,5,True,True,,42,0.001425,0.28,0.003,5.0,20.0,1131,622,0.5499557913351016,874454.5210999995,3874454.5210999995,0.29148484036666655,0.1869986441681064,-18897.439500000328,-0.005992142001646535,0.001245533411743426,0.0,7.987343347208026,0.7282958199356914,0.7368421052631579,0.018852446096877123,0.01718332288037166,7.821547834144363,4.676691729323308,0.10303976835062419,0,0,0,412,97,0.6383653196611947
5000000.0,1.0,2,fixed,300000.0,composite_score,0.2,0.7,0.35,5,False,True,,42,0.001425,0.28,0.003,5.0,20.0,1348,345,0.2559347181008902,1787053.290200008,6787053.290200008,0.3574106580400016,0.2272721849639503,-59525.45160000026,-0.010695428266106435,0.0012462112570568278,0.00028741349366168123,7.750521098347995,0.7565217391304347,0.7572254335260116,0.018841903670730634,0.0185560499490316,6.05913893412874,1.9942196531791907,0.09280416468509195,0,0,0,983,20,0.6350439975583858
5000000.0,1.0,3,fixed,200000.0,composite_score,0.2,0.7,0.35,5,False,True,,42,0.001425,0.28,0.003,5.0,20.0,1348,500,0.37091988130563797,1611410.0847999956,6611410.084799996,0.32228201695999914,0.2058947451111497,-59525.45160000119,-0.010846549264918392,0.001138855157361771,0.00031882340024469435,7.9141847900880675,0.748,0.7558139534883721,0.018741971234321107,0.01841408004052685,6.043132853865258,2.9069767441860463,0.08780827015206348,0,0,0,730,118,0.6332726981136577
5000000.0,1.0,3,fixed,200000.0,fill_quality_score,0.2,0.7,0.35,5,False,True,,42,0.001425,0.28,0.003,5.0,20.0,1348,497,0.36869436201780414,1616848.69924998,6616848.69924998,0.32336973984999595,0.2065594645884783,-59525.45160000119,-0.010922734763395975,0.0011422278363171132,0.0001929864064934561,7.896911260096677,0.738430583501006,0.7441860465116279,0.018727145782485462,0.017408073248407645,6.377889890066793,2.88953488372093,0.08757354728279418,0,0,0,776,75,0.6328130964133946
3000000.0,1.0,5,fixed,100000.0,composite_score,0.2,0.7,0.35,5,True,True,,42,0.001425,0.28,0.003,5.0,20.0,1131,629,0.5561450044208665,843116.2758000051,3843116.275800005,0.2810387586000016,0.1805556307693552,-23631.943500000052,-0.007464657032876083,0.0012058558557020772,0.0,8.007212859283717,0.7233704292527822,0.7313432835820896,0.018454873469243394,0.01718332288037166,7.2870074859491325,4.6940298507462686,0.10275810345883606,0,0,0,356,146,0.6327984456591897
5000000.0,1.0,3,fixed,200000.0,day0_turnover_twd,0.2,0.7,0.35,5,False,True,,42,0.001425,0.28,0.003,5.0,20.0,1348,501,0.37166172106824924,1621037.1965500014,6621037.196550001,0.3242074393100003,0.20707126916385765,-59525.45160000119,-0.01087346672129884,0.0011448390196656436,0.0003195087821838971,7.862145816337044,0.7465069860279441,0.7558139534883721,0.018909309972346394,0.01841408004052685,6.07013047176556,2.9127906976744184,0.08797035054048297,0,0,0,730,117,0.6319079987268854
5000000.0,1.0,3,fixed,200000.0,day0_turnover_twd,0.2,0.7,0.35,5,False,False,,42,0.001425,0.28,0.003,5.0,20.0,1403,523,0.37277263007840344,1640062.7942499993,6640062.794249999,0.3280125588499998,0.20939471917369845,-59525.45160000119,-0.010844792108949898,0.001124535748462494,0.00032344861685551507,7.778692170026538,0.739961759082218,0.7486033519553073,0.01831382978018053,0.0160748963911525,5.868158068663484,2.921787709497207,0.08799659910522027,0,0,0,763,117,0.6301841946283909
3000000.0,1.0,5,fixed,100000.0,day0_turnover_twd,0.2,0.7,0.35,5,True,False,,42,0.001425,0.28,0.003,5.0,20.0,1181,669,0.5664690939881456,874241.1520500011,3874241.152050001,0.29141371735000043,0.18695483462282003,-23631.943500000052,-0.0074655555995391185,0.0011987129947525126,0.0,7.799815831321446,0.7174887892376681,0.7272727272727273,0.018060204893026753,0.0160748963911525,6.554485301455647,4.678321678321678,0.102034067325906,0,0,0,356,156,0.6298597577879373
3000000.0,1.0,1,fixed,300000.0,fill_quality_score,0.2,0.7,0.35,5,True,True,,42,0.001425,0.28,0.003,5.0,20.0,1131,146,0.1290893015030946,778554.1626000004,3778554.1626000004,0.2595180542000002,0.16722701941955775,-13960.078199999873,-0.004452989037845505,0.001122615653655934,0.00014744664935562035,9.024483115294725,0.7397260273972602,0.7397260273972602,0.01929186810372457,0.01879139456449302,8.286984792133751,1.0,0.0812515501919336,0,0,0,985,0,0.6291336108156808
5000000.0,1.0,2,fixed,300000.0,day0_turnover_twd,0.2,0.7,0.35,5,False,True,,42,0.001425,0.28,0.003,5.0,20.0,1348,345,0.2559347181008902,1773688.8108000122,6773688.810800012,0.3547377621600025,0.22565206741508304,-59525.45160000026,-0.010722747626716132,0.0012382240959507812,0.00026122653622517866,7.659364356067311,0.7507246376811594,0.7514450867052023,0.01880384782271345,0.018536723279648608,5.98748556365207,1.9942196531791907,0.09283966389718132,0,0,0,987,16,0.6288523832151794
5000000.0,1.0,3,fixed,200000.0,composite_score,0.2,0.7,0.35,5,False,False,,42,0.001425,0.28,0.003,5.0,20.0,1403,523,0.37277263007840344,1614834.0477999952,6614834.047799995,0.3229668095599991,0.2063132504557017,-59525.45160000119,-0.010818016259581297,0.0011094064382228814,0.00032150140734876764,7.772924805649296,0.7418738049713193,0.7486033519553073,0.017951694763090525,0.0168900466562986,5.796081949896183,2.921787709497207,0.08793517448516601,0,0,0,765,115,0.6268277456162163
5000000.0,1.0,2,fixed,300000.0,day0_turnover_twd,0.2,0.7,0.35,5,False,False,,42,0.001425,0.28,0.003,5.0,20.0,1403,359,0.25588025659301494,1787668.4624000099,6787668.46240001,0.3575336924800019,0.22734673426303442,-59525.45160000026,-0.010690783721824991,0.001212149683780955,0.000272042959697405,7.5493284470412245,0.7437325905292479,0.7444444444444445,0.018221094899311886,0.017183322880371776,5.751312977023016,1.9944444444444445,0.09269629079717283,0,0,0,1028,16,0.6250557904134846
5000000.0,1.0,2,fixed,300000.0,composite_score,0.2,0.7,0.35,5,False,False,,42,0.001425,0.28,0.003,5.0,20.0,1403,359,0.25588025659301494,1776932.4722000062,6776932.472200006,0.35538649444000114,0.22604537915215484,-59525.45160000026,-0.01066362678714356,0.0012058377324263223,0.0003017195930501426,7.566016841707728,0.7493036211699164,0.75,0.018034860545063553,0.017183322880371776,5.7530360439913535,1.9944444444444445,0.09266914294555247,0,0,0,1024,20,0.6246024335032709
5000000.0,1.0,3,fixed,200000.0,fill_quality_score,0.2,0.7,0.35,5,False,False,,42,0.001425,0.28,0.003,5.0,20.0,1403,520,0.3706343549536707,1600644.4862499768,6600644.486249977,0.3201288972499954,0.20457841778232289,-59525.45160000119,-0.010900100052360084,0.0011009090402906252,0.00020699769066157003,7.712929044531073,0.7288461538461538,0.7374301675977654,0.017712699146047665,0.0160748963911525,5.93971794525055,2.905027932960894,0.08778413568464631,0,0,0,814,69,0.6218382554780636
3000000.0,1.0,5,fixed,100000.0,fill_quality_score,0.2,0.7,0.35,5,True,False,,42,0.001425,0.28,0.003,5.0,20.0,1181,662,0.5605419136325148,867006.0858999989,3867006.085899999,0.289002028633333,0.1854688387297181,-18897.439500000328,-0.00597605089870266,0.0011900350450985112,0.0,7.656967623202821,0.7145015105740181,0.7253521126760564,0.017621912700484316,0.0160748963911525,6.652518452529997,4.661971830985915,0.10274563474248939,0,0,0,437,82,0.6213833858037594
3000000.0,1.0,5,fixed,100000.0,composite_score,0.2,0.7,0.35,5,True,False,,42,0.001425,0.28,0.003,5.0,20.0,1181,669,0.5664690939881456,840931.4276000028,3840931.427600003,0.2803104758666677,0.18010579017191808,-23631.943500000052,-0.007444688353967986,0.0011581720914180735,0.0,7.7251026065690445,0.7174887892376681,0.7272727272727273,0.017397586786937487,0.0160748963911525,6.332205344036397,4.678321678321678,0.1022114171684898,0,0,0,371,141,0.6192854857222009
3000000.0,1.0,1,fixed,300000.0,fill_quality_score,0.2,0.7,0.35,5,True,False,,42,0.001425,0.28,0.003,5.0,20.0,1181,152,0.12870448772226925,776731.8930000011,3776731.893000001,0.25891063100000045,0.1668497335168191,-13960.078199999873,-0.004437962814515135,0.001078401197562944,0.00014564731086419425,8.762185565850567,0.7368421052631579,0.7368421052631579,0.018522141576676924,0.017323852995885236,7.763853718212697,1.0,0.0809838431644831,0,0,0,1029,0,0.6156104791743169
3000000.0,1.0,1,fixed,300000.0,composite_score,0.2,0.7,0.35,5,True,True,,42,0.001425,0.28,0.003,5.0,20.0,1131,146,0.1290893015030946,775835.5742000006,3775835.5742000006,0.258611858066667,0.166664136068021,-20881.941300000064,-0.006093856949106999,0.0011192414603625098,0.0002495313483468209,8.723462994649699,0.7602739726027398,0.7602739726027398,0.01925054458633075,0.019035791132530414,7.398873423344946,1.0,0.0802993675169988,0,0,0,985,0,0.612699287476262
5000000.0,1.0,2,fixed,200000.0,fill_quality_score,0.2,0.7,0.35,5,True,True,,42,0.001425,0.28,0.003,5.0,20.0,1131,292,0.2581786030061892,974289.5302999876,5974289.530299988,0.19485790605999753,0.12672020315639987,-15117.951600000262,-0.0029241645707599583,0.0008657007942716667,0.00012148207019890833,9.18385201951949,0.7397260273972602,0.7397260273972602,0.01929186810372457,0.01879139456449302,8.2102852537833,2.0,0.06344832252654697,0,0,0,839,0,0.6102685821476134
3000000.0,1.0,3,fixed,100000.0,fill_quality_score,0.2,0.7,0.35,5,True,True,,42,0.001425,0.28,0.003,5.0,20.0,1131,424,0.3748894783377542,610793.0988999968,3610793.098899997,0.20359769963333219,0.13223681260689535,-11338.463700000197,-0.0036438654103413395,0.0009013056945623494,0.00014297242659422338,8.81793823309286,0.7334905660377359,0.7397260273972602,0.019099787434354528,0.018536723279648608,8.26786168345216,2.904109589041096,0.06653342713020328,0,0,0,659,48,0.6088007393901432
