section,symbol,name,sector,industry,trades,avg_net_return,median_net_return,win_rate,profit_factor,total_net_pnl,max_drawdown,first_trade_date,last_trade_date,active_quarters,max_trades_single_quarter,trade_share,pnl_share,symbols,net_pnl,top_1_symbol_trade_share,top_5_symbol_trade_share,top_10_symbol_trade_share,top_20_symbol_trade_share,top_1_symbol_pnl_share,top_5_symbol_pnl_share,top_10_symbol_pnl_share,top_20_symbol_pnl_share,hhi_by_symbol_trades,hhi_by_symbol_pnl,symbol_hotness_bucket,scenario
symbol_summary,8064,東捷,Technology/Electronics,Optoelectronics,8,0.01199426538058471,-8.961461179007911e-05,0.5,3.579904462873527,23852.2771,-6604.112000000001,2024-02-16,2026-03-26,5.0,3.0,0.013769363166953529,0.007744610670606389,,,,,,,,,,,,,,
symbol_summary,3663,鑫科,Technology/Electronics,Other Electronics,6,0.01477934669173895,0.009154916551850766,0.8333333333333334,61.10729642774738,23184.766699999996,-385.7230000000018,2024-06-26,2026-06-18,5.0,2.0,0.010327022375215147,0.0075278763041177164,,,,,,,,,,,,,,
symbol_summary,6016,康和證,Financials,Financial/Insurance,2,0.039665847619312494,0.039665847619312494,1.0,inf,23058.54405,0.0,2026-01-08,2026-05-27,2.0,1.0,0.0034423407917383822,0.007486892993469268,,,,,,,,,,,,,,
symbol_summary,6217,中探針,Technology/Electronics,Electronic Components,7,0.0130573939955534,0.015923268945022287,0.8571428571428571,7.901576829147427,22199.96815,-3216.651600000001,2024-03-04,2026-01-26,5.0,3.0,0.012048192771084338,0.007208121451079905,,,,,,,,,,,,,,
symbol_summary,3287,廣寰科,Technology/Electronics,Computer/Peripheral,2,0.04872537549324778,0.04872537549324778,1.0,inf,21938.77325,0.0,2024-01-09,2024-06-18,2.0,1.0,0.0034423407917383822,0.007123313916723028,,,,,,,,,,,,,,
symbol_summary,6173,信昌電,Technology/Electronics,Electronic Components,6,0.01288703843701051,0.004002291568179669,0.6666666666666666,6.272295897780457,21393.515799999972,-4045.3875,2025-09-18,2026-04-16,4.0,2.0,0.010327022375215147,0.006946273936523493,,,,,,,,,,,,,,
symbol_summary,6877,鏵友益,Technology/Electronics,Other Electronics,1,0.07713238528138529,0.07713238528138529,1.0,inf,21381.0972,0.0,2024-12-06,2024-12-06,1.0,1.0,0.0017211703958691911,0.00694224173357404,,,,,,,,,,,,,,
symbol_summary,3303,岱稜,Technology/Electronics,Other Electronics,2,0.03777154200008384,0.03777154200008384,1.0,inf,21369.3448,0.0,2024-08-13,2024-09-11,1.0,2.0,0.0034423407917383822,0.006938425839516477,,,,,,,,,,,,,,
symbol_summary,8240,華宏,Technology/Electronics,Optoelectronics,3,0.02411071361833124,0.010252976648351649,0.6666666666666666,17.34866057163671,19892.6055,-1216.7727999999988,2026-03-17,2026-04-23,2.0,2.0,0.0051635111876075735,0.006458942438726882,,,,,,,,,,,,,,
symbol_summary,3294,英濟,Technology/Electronics,Electronic Components,5,0.014778833122774993,0.01896584095427435,0.8,19.917243776324717,19261.9292,-1018.2206999999999,2024-04-09,2025-08-04,4.0,2.0,0.008605851979345954,0.006254167759051599,,,,,,,,,,,,,,
symbol_summary,3230,錦明,Technology/Electronics,Optoelectronics,3,0.0232479276266062,0.02400083843537415,1.0,inf,18583.4685,0.0,2024-12-23,2025-09-08,3.0,1.0,0.0051635111876075735,0.006033877932852696,,,,,,,,,,,,,,
symbol_summary,3162,精確,Industrials/Other,Electric Machinery,7,0.00915998424831495,0.008994167692307693,0.7142857142857143,3.560045133597131,17966.42029999997,-4793.62020000003,2025-02-11,2026-04-23,5.0,3.0,0.012048192771084338,0.005833528169433308,,,,,,,,,,,,,,
symbol_summary,7777,能率亞洲,Industrials/Other,Other,2,0.030810833321614568,0.030810833321614568,0.5,9.227085394611313,17618.8949,-2141.571899999999,2026-01-27,2026-06-16,2.0,1.0,0.0034423407917383822,0.005720689931395795,,,,,,,,,,,,,,
